inn;domen;ssylka_gde_vzyat;nablyudeniy
7723332561;neftekhimia.ru;http://neftekhimia.ru/;6
7725775505;ic-k.ru;http://ic-k.ru/;6
7730263904;lipetsk.rosvodokanal.ru;http://lipetsk.rosvodokanal.ru/;6
7733312123;vsic.ru;https://vsic.ru/;6
7734135124;gkovd.ru;http://gkovd.ru/;6
7736046504;avia.gazprom.ru;http://avia.gazprom.ru/contacts/;6
7806008569;electropult.ru;http://electropult.ru/;6
7810442793;zakupki.kontur.ru;https://zakupki.kontur.ru/GPPO755721;6
7842155505;gsprom.ru;http://gsprom.ru/;6
8602067092;www.fabrikant.ru;https://www.fabrikant.ru/v2/trades/procedure/view/kZTCMdTTGJpcwV24NxAhwQ;6
8604048754;www.uganskteplo.ru;https://www.uganskteplo.ru/%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82%D1%8B/%D1%82%D0%B5%D0%BB%D0%B5%D1%84%D0%BE%D0%BD%D1%8B/;6
8706004315;artelchukotka.ru;https://artelchukotka.ru/;6
0279000119;us30.ru;http://us30.ru/;5
0306218607;dolomit.nlmk.com;https://dolomit.nlmk.com/;5
0552006851;salstek.ru;https://salstek.ru/contacts/salavatsteklo/;5
1658008723;www.sibur.ru;https://www.sibur.ru/ru/procurement/contact-us/fraud/;5
2124009521;nelikvidi.com;https://nelikvidi.com/cheboksary/medicina-farmacevtika-veterinariya;5
2311006961;saturn-fc.ru;https://saturn-fc.ru/contacts;5
2365004375;rn-tnpz.com;http://rn-tnpz.com/;5
2434000818;admse24.gosuslugi.ru;http://admse24.gosuslugi.ru/glavnoe/kontakty/;5
2466091092;seaprojects.gazprom.ru;http://seaprojects.gazprom.ru/contacts/;5
2466245458;avtospecbaza24.ru;http://avtospecbaza24.ru/;5
2901038518;severalmaz.ru;http://severalmaz.ru/;5
2901249290;arhgpgr.ru;http://arhgpgr.ru/;5
3443048328;akhtuba.ru;http://akhtuba.ru/;5
3808229774;bec-company.ru;http://bec-company.ru/kontakty/;5
3812100646;irkutsk-dobycha.gazprom.ru;http://irkutsk-dobycha.gazprom.ru/contacts/;5
3819005945;usolmash.ru;https://usolmash.ru/;5
3906390669;fakel-russia.ru;https://fakel-russia.ru/kontakt;5
4205207973;www.terminal-s.ru;https://www.terminal-s.ru/;5
4345399055;aokmp.ru;https://aokmp.ru/contacts/;5
4629026667;vodokanal-kursk.ru;http://vodokanal-kursk.ru/;5
4707040929;baltchemc.ru;http://baltchemc.ru/;5
5214009264;mkvolod.com;https://mkvolod.com/en/kontaktyi/buxgalteriya.html;5
5249074105;sintez-cip.ru;http://sintez-cip.ru/;5
5261079332;ao-salut.ru;https://ao-salut.ru/;5
5618000027;orenmin.ru;https://orenmin.ru/;5
5907001774;prodoctorov.ru;https://prodoctorov.ru/voronezh/vrach/282050-nikulin/;5
5914024719;pbp.pw;https://pbp.pw/nshad;5
5919470019;smw.ru;http://smw.ru;5
6310000160;smw.ru;http://smw.ru;5
6314004328;teplant.ru;https://teplant.ru/;5
6314026931;doverie-plus.ru;https://doverie-plus.ru/;5
6340005960;otradny.org;https://otradny.org/assets/files/arch/%D0%A2%D0%97%20%D0%B1%D0%BB%D0%BE%D0%BA%20%D0%B4%D0%B5%D1%8D%D1%82%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8.pdf;5
6454003331;saratovvodokanal.ru;http://saratovvodokanal.ru/;5
6617002344;etp.metal-it.ru;https://etp.metal-it.ru/files/get/8DZUHkEzoFmexEcmZkWn8moacnX9vuhkZNpNzTcqaHQhyBpivkTVCaSQnHcEJPBCta/Задание на СО.pdf;5
6625004271;www.fabrikant.ru;"https://www.fabrikant.ru/market/view.html?action=view_pdo&amp;type=360&amp;id=1403334";5
7116000066;ns2.tender.pro;https://ns2.tender.pro/api/tender/356055/view_public;5
7118004789;n-azot.ru;http://n-azot.ru/;5
7449006184;www.chkpz.ru;https://www.chkpz.ru/contacts/;5
7449006730;chtpz.tmk-group.ru;https://chtpz.tmk-group.ru/tbr;5
7704010978;br.fas.gov.ru;https://br.fas.gov.ru/media/document_files/695ac421-4573-4394-9f91-5d4d9d834c4f/GetTextPdfImage_-_2019-08-21T195031.155.pdf;5
7704028125;gazprom-auto.ru;http://gazprom-auto.ru/contacts;5
7705002602;mosgortrans.ru;http://mosgortrans.ru/contact/;5
7710291237;prodsnab93.ru;https://prodsnab93.ru/;5
7713016180;www.meridian.ru;https://www.meridian.ru/;5
7716182080;diall.ru;http://diall.ru/;5
7718013714;www.cherkizovo.ru;https://www.cherkizovo.ru/;5
7728171283;zakupki.kontur.ru;https://zakupki.kontur.ru/31705890317;5
7805059786;www.ruscastings.ru;http://www.ruscastings.ru/work/168/169/222/7116;5
7806027191;lgss-spb.ru;http://lgss-spb.ru/;5
7813046340;giph.su;https://giph.su/;5
9705068572;w2e.ru;http://w2e.ru/;5
0268008010;www.soda.ru;https://www.soda.ru/ru/pages/detail/Management_education/;4
0270007455;etp.metal-it.ru;https://etp.metal-it.ru/files/get/97Gy9x2o9abRfxPHTaQtSv5ae9ibo2vfoVUfj6umNtaFuJi1Er5XoCUvPvFfXWXJFW/Протокол по отмене металлоуловителей УзПР.pdf;4
0275074279;agregatufa.ru;https://agregatufa.ru/;4
0277014204;uos-ppo.ru;http://uos-ppo.ru/ppo_docs/СМ-2021-19-19.pdf;4
0541030620;deneb.ru;https://deneb.ru/contacts/;4
1006004155;inndex.ru;https://inndex.ru/ul/segezha/ogrn-1021000921314-548-ao-segezhskiy-tsbk;4
1215085052;zpp12.ru;http://zpp12.ru/;4
1434045743;elga.ru;http://elga.ru;4
1604010557;www.tenderguru.ru;https://www.tenderguru.ru/tender/79675893;4
1644091030;rimera.ru;http://rimera.ru/;4
1659032038;ao-kzsk.ru;http://ao-kzsk.ru/;4
1826000655;ldizhstal.ru;https://ldizhstal.ru/;4
2123000942;kaaz16.ru;http://kaaz16.ru/;4
2302016730;web.archive.org;https://web.archive.org/web/20190719083614/https://www.solpro.ru/about/companies/amzk/;4
2308128945;krasnodar-tr.gazprom.ru;http://krasnodar-tr.gazprom.ru/contacts/;4
2309095298;rni-sro-reestr.lksro.ru;https://rni-sro-reestr.lksro.ru/;4
2311140501;sevadm.ru;https://sevadm.ru/upload/iblock/1a2/ejpiepqk86z44ha4hsy339xq08eb37um/%D0%A3%D0%92%D0%95%D0%94%D0%9E%D0%9C%D0%9B%D0%95%D0%9D%D0%98%D0%95.pdf;4
2323026641;alma-sad.ru;http://alma-sad.ru/b2b/about/;4
2462206345;www.roscosmos.ru;https://www.roscosmos.ru/10938/;4
2466114215;krasecology.ru;http://krasecology.ru/Storage/Index?guid=25ca2296-1cb3-443d-81df-594533c3f27a;4
2539008324;wwwimb.dvo.ru;http://wwwimb.dvo.ru/;4
2724132118;fareast.transneft.ru;http://fareast.transneft.ru/;4
2907015309;adormost.ru;http://adormost.ru;4
3006006420;astrakhandobycha.gazprom.ru;https://astrakhandobycha.gazprom.ru/d/journal/d7/215/pa-36_2016.pdf;4
3023004670;aossrc.ru;https://aossrc.ru/personnel/events/;4
3435900186;asc-ural.ru;https://asc-ural.ru/wp-content/uploads/2016/03/review_fm_VTZ_2014.pdf;4
3435900563;zos-v.ru;http://zos-v.ru;4
3524015320;shkxp.ru;https://shkxp.ru/contacts/;4
3834002314;korgok.com;http://korgok.com;4
3834002314;www.tenderguru.ru;https://www.tenderguru.ru/tender/40348911;4
3834002314;zakupki.kontur.ru;https://zakupki.kontur.ru/GP546591;4
4212125312;montageservis.ru;https://montageservis.ru/;4
4219000048;inndex.ru;https://inndex.ru/ul/novokuznetsk/ogrn-1024201824261-717-ao-tsof-abashevskaya;4
4705029366;gkh.lenobl.ru;https://gkh.lenobl.ru/ru/o-komitete/news/92152/;4
4705029366;loksys.ru;http://loksys.ru;4
4900000681;pavlik-gold.ru;https://pavlik-gold.ru/about/conditions/%D0%A1%D0%B2%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%9C%D0%B0%D0%B3%D0%B0%D0%B4%D0%B0%D0%BD.pdf;4
4909006832;mks-group.ru;https://mks-group.ru/;4
5001000066;zakupki.kontur.ru;https://zakupki.kontur.ru/GP048651;4
5003028028;moskva-tr.gazprom.ru;https://moskva-tr.gazprom.ru/contacts/;4
5010048402;rusbiopharm.ru;http://rusbiopharm.ru/;4
5017084537;niiem.ru;http://niiem.ru/;4
5053031065;entransfer.ru;http://entransfer.ru/;4
5244009279;www.fabrikant.ru;https://www.fabrikant.ru/trades/corporate/ProcedurePurchase/?action=view&;4
5249001499;holoddz.ru;http://holoddz.ru/;4
5257086827;vodokanalstroy-nn.ru;https://vodokanalstroy-nn.ru/about-us/;4
5501023216;titan-group.ru;http://titan-group.ru/;4
5501068136;npo-pas.com;https://npo-pas.com/a_contact-map.shtml;4
5501100816;titan-group.ru;http://titan-group.ru/;4
5610029842;orb.gazprom-neft.ru;https://orb.gazprom-neft.ru/;4
5610077370;oren.rosvodokanal.ru;http://oren.rosvodokanal.ru/;4
5835093290;tehgazservis.ru;https://tehgazservis.ru/;4
5906042295;zakupki.kontur.ru;https://zakupki.kontur.ru/31502198467;4
5907001774;uzmz-altsol.ru;https://uzmz-altsol.ru/kontakty;4
5907016890;kamtex-himprom.ru;http://kamtex-himprom.ru/;4
6111004668;vniizk.ru;http://vniizk.ru/;4
6227003840;college-ryazanskij-stroitelnyj-imeni-beglova-r62.gosweb.gosuslugi.ru;https://college-ryazanskij-stroitelnyj-imeni-beglova-r62.gosweb.gosuslugi.ru/tsentr-karery/;4
6227003840;rsk62edu.gosuslugi.ru;https://rsk62edu.gosuslugi.ru/tsentr-karery/;4
6320005915;nomerki.top;https://nomerki.top/kujbyshevazot-tolyatti-nomer-telefona/;4
6325004584;zakupki.kontur.ru;https://zakupki.kontur.ru/IS33120831;4
6450011500;www.sng.ru;https://www.sng.ru/kontakty;4
6451122250;web.archive.org;https://web.archive.org/web/20101027080951/http://www.saratov.lukoil.com/main/static.asp?art_id=392;4
6608007434;ekaterinburg-tr.gazprom.ru;http://ekaterinburg-tr.gazprom.ru/about/kodeks-korporativnoj-ehtiki/;4
6615001962;obr.evraz.com;http://obr.evraz.com/kgok/contacts/;4
6615015316;www.fabrikant.ru;https://www.fabrikant.ru/trades/corporate/ProcedurePurchase/?action=view&id=42395;4
6620006099;tef.ru;http://tef.ru/;4
6625004271;sospp.ru;https://sospp.ru/wp-content/uploads/2022/10/pismo-priglashenie-na-zasedanie-komiteta-po-energetike-na-ao-pntz-g.-pervouralsk-28.10.2022g..pdf;4
6626002291;stz.tmk-group.ru;http://stz.tmk-group.ru/company/staff/;4
6632004667;etp.metal-it.ru;https://etp.metal-it.ru/trades/111741665/info;4
6672350180;www.sv-ovo.ru;"https://www.sv-ovo.ru/postavhikam/?year=2020&amp;page=18";4
6672350180;www.tenderguru.ru;https://www.tenderguru.ru/tender/17805480;4
7019035722;vostokgazprom.gazprom.ru;http://vostokgazprom.gazprom.ru/contacts/;4
7114001610;alunddzrd.ru;https://alunddzrd.ru/kontakty.html;4
7450045935;rosatom-composites.ru;http://rosatom-composites.ru;4
7536097029;udokancopper.ru;http://udokancopper.ru;4
7601001107;slavneft.ru;https://slavneft.ru/_upload/skill/Y_14_08_2012_1.doc;4
7601001107;www.slavneft.ru;https://www.slavneft.ru/_upload/skill/Y_14_08_2012_1.doc;4
7702019559;zvezdny.space;http://zvezdny.space/;4
7702509257;ngco.pro;http://ngco.pro/;4
7704010978;www.alltenders.ru;http://www.alltenders.ru/tender_podrob_new.asp?KodTendera=27498767;4
7704010978;www.ecocommunity.ru;http://www.ecocommunity.ru/tender.php?id=24506;4
7704010978;www.tenderguru.ru;https://www.tenderguru.ru/tender/41392096;4
7704010978;zakupki.kontur.ru;https://zakupki.kontur.ru/GP135993;4
7704758153;locotech.ru;http://locotech.ru/;4
7704784450;irao-generation.ru;http://irao-generation.ru/;4
7707049388;i.rts-tender.ru;https://i.rts-tender.ru/main/auction/Trade/Privatization/View.aspx?Id=46919&;4
7707050810;arcticugol.ru;http://arcticugol.ru/;4
7709263796;mosavtogaz.ru;https://mosavtogaz.ru/;4
7712040285;zakupki.kontur.ru;https://zakupki.kontur.ru/31806119156;4
7712040285;zakupki360.ru;https://zakupki360.ru/tender/28329556;4
7715057618;moscow-ice.ru;https://moscow-ice.ru/;4
7719091049;podzemburgaz.ru;http://podzemburgaz.ru/;4
7722245108;www.all;http://www.all;4
7722245108;zakupki.kontur.ru;https://zakupki.kontur.ru/GP652245;4
7728171283;www.fabrikant.ru;https://www.fabrikant.ru/v2/trades/procedure/view/fPK7U1-1FN_Ji5xshYSvRA;4
7728640182;gazpromneft-sm.ru;http://gazpromneft-sm.ru/contacts;4
7728640182;zakupki.ga;https://zakupki.ga;4
7728720448;polar.gazprom-neft.ru;http://polar.gazprom-neft.ru/;4
7729657870;ssk-gaz.ru;http://ssk-gaz.ru/;4
7740000100;www.sg-trans.ru;https://www.sg-trans.ru/;4
7804061165;technolink.spb.ru;http://technolink.spb.ru/;4
7805018099;spb-tr.gazprom.ru;http://spb-tr.gazprom.ru/contacts/;4
7806369727;www.hse.ru;https://www.hse.ru/org/persons/101534205/;4
7810443268;gsp2ufa-pro.ru;http://gsp2ufa-pro.ru/;4
7838473424;monolit-stroy.org;http://monolit-stroy.org/;4
8602067092;zakupki.kontur.ru;https://zakupki.kontur.ru/IS66197664;4
8603120013;texgaz.com;https://texgaz.com/;4
8903019871;nadymdobycha.gazprom.ru;http://nadymdobycha.gazprom.ru/contacts/;4
8904045666;www.northgas.ru;https://www.northgas.ru/;4
8905000428;nng.gazprom-neft.ru;http://nng.gazprom-neft.ru/;4
8911022317;novatek-azk.ru;https://novatek-azk.ru/upload/iblock/5b5/5b56b2d9d90fa2e0852555437cdbb07a.pdf;4
9102256223;bodaybo.careerist.ru;https://bodaybo.careerist.ru/resume/aleksandr-5529068.html;4
9403000070;ygmk.ru;http://ygmk.ru/;4
9728050571;npcap.ru;http://npcap.ru/;4
0245022178;mkgtu.ru;https://mkgtu.ru/obuchenie/studencheskie-obedineniya/adygeyskoe-regionalnoe-otdelenie-molodezhnoy-obshcherossiyskoy-obshchestvennoy-organizatsii-rossiysk/kontaktnaya-informatsiya/?ELEMENT_ID=965;3
0258005638;pulpfor.ru;https://pulpfor.ru/news/tpost/k18juk0d11-privetstvie-uchastnikam-i-gostyam-pulpfo;3
0263009557;quantor-ufa.ru;https://quantor-ufa.ru/docs/%D0%90%D0%BA%D1%82_%D1%83%D1%80%D0%BE%D0%B2%D0%BD%D0%B5%D0%BC%D0%B5%D1%80_%D0%9D%D0%90%D0%9A.pdf;3
0266008329;salavat-neftekhim.gazprom.ru;http://salavat-neftekhim.gazprom.ru/about/antifraud/;3
0266017771;www.tek-all.ru;https://www.tek-all.ru/companies/21-salavatneftemash/;3
0268004714;zakupki.kontur.ru;https://zakupki.kontur.ru/IS48962624;3
0268008010;soda.ru;http://soda.ru/ru/pages/detail/zakupki/;3
0269034133;tuimazy.bashkortostan.ru;https://tuimazy.bashkortostan.ru/presscenter/news/496740/;3
0274051582;www.orgpage.ru;https://www.orgpage.ru/ufa/bashneftesnab-bashnefty-ank-415824.html;3
0276053659;ufa-tr.gazprom.ru;http://ufa-tr.gazprom.ru/contacts/;3
0276090570;sesufa.ru;https://sesufa.ru/organ-inspektsii/Ufa/svedeniya-ob-organe-inspektsii/;3
0545001919;dagdizel.ru;https://dagdizel.ru/;3
1402046085;www.aldanray.ru;"https://www.aldanray.ru/bitrix/redirect.php?event1=news_out&amp;amp;event2=/upload/iblock/a7c/П-А3-02653.1-ИОС5.3.3.2_00.pdf&amp;amp;event3=П-А3-02653.1-ИОС5.3.3.2_00.pdf&amp;amp;goto=/upload/iblock/a7c/П-А3-02653.1-ИОС5.3.3.2_00.pdf";3
1434031363;center.dgk.ru;https://center.dgk.ru/kontakty/;3
1435017643;old.ipmras.ru;http://old.ipmras.ru/ru/structure/people/sorokindm;3
1516609782;www.gazprom15.ru;https://www.gazprom15.ru/contacts/filials/;3
1627005779;mert.tatarstan.ru;https://mert.tatarstan.ru/file/mert/File/%D0%9F%D0%BE%D0%B7%D0%B8%D1%86%D0%B8%D1%8F_%D0%90%D0%9E_%D0%90%D0%BC%D0%BC%D0%BE%D0%BD%D0%B8%D0%B9(1).pdf;3
1639011417;tukai-crb.ru;http://tukai-crb.ru/;3
1648032420;paradocs.zelmex.ru;http://paradocs.zelmex.ru/%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F-%D0%B7%D0%BC%D0%BA/;3
1659011711;drkbmzrt.ru;http://drkbmzrt.ru/;3
2130230898;ns2.tender.pro;https://ns2.tender.pro/api/tender/565780/view_public;3
2309051942;www.gsmtrans.ru;https://www.gsmtrans.ru/;3
2309175666;www.projectservice.ru;https://www.projectservice.ru/;3
2426003607;mpr.krskstate.ru;http://mpr.krskstate.ru/dat/File/3/Novoangarskiy.PDF;3
2426003607;www.nokgroup.ru;https://www.nokgroup.ru/;3
2426005202;o-v-o-s.ru;https://o-v-o-s.ru/24/9035;3
2457029066;severodvinsk.gosuslugi.ru;https://severodvinsk.gosuslugi.ru/ofitsialno/struktura-munitsipalnogo-obrazovaniya/ispolnitelno-rasporyaditelnyy-organ-munitsipalnogo-obrazovaniya/strukturnye-podrazdeleniya/upravlenie-sotsialnogo-razvitiya-opeki-i-popechitelstva-mku/podvedomstvennye-uchrezhdeniya/mup_sskru/;3
2465000141;inndex.ru;https://inndex.ru/ul/krasnoyarsk/ogrn-1022402468010-5b8-ao-rusal-krasnoyarsk;3
2503032517;sskzvezda.ru;http://sskzvezda.ru/;3
2540021263;eport.fesmu.ru;http://eport.fesmu.ru/dmj/20174/2017428.pdf;3
2631805988;gapresurs.ru;http://gapresurs.ru;3
2709001590;vaninoport.ru;http://vaninoport.ru/;3
2709015787;shepkinskoe.ru;https://shepkinskoe.ru/sveden/struct/?set-aa=special;3
2725031842;khrmk.rushydro.ru;https://khrmk.rushydro.ru/company/structure/;3
2801018275;www.gaz28.ru;https://www.gaz28.ru/;3
3006006420;zakupki.kontur.ru;https://zakupki.kontur.ru/31401474462;3
3127000014;www.rudmet.ru;https://www.rudmet.ru/catalog/journal/2118/;3
3229000246;invest32.ru;https://invest32.ru/upload/iblock/b27/nc4k1w8vb0gj3c4dxlzfitxfhoqecoe3/Реестр инвестиционных проектов Брянской области.pdf;3
3234043140;plk.group-kremny.ru;https://plk.group-kremny.ru/;3
3304000103;gusadmin.ru;http://gusadmin.ru/gov/admincity/struktureadm.php?SECTION_ID=686;3
3435051260;prommetizcomplect.ru;https://prommetizcomplect.ru/partner/3307.html;3
3445097320;letopis.volgadmin.ru;http://letopis.volgadmin.ru/2011.html;3
3445097458;gkvesta.ru;https://gkvesta.ru/useful-info/sotrudniki/;3
3446031509;www.volma.ru;https://www.volma.ru/contacts/;3
3460016301;www.ruscastings.ru;http://www.ruscastings.ru/work/168/169/222/8168;3
3460019060;investvoda.ru;http://investvoda.ru/;3
3525025360;www.voloblgaz.ru;https://www.voloblgaz.ru/about-company/leadership;3
3528191736;cepvok.ru;https://cepvok.ru/pobediteli-i-laureaty/2017/06/19/pozdravlyaem-rukovoditelej-i-sotrudnikov-ao-fosagro-cherepovecz-s-polucheniem-nagrad-programm-vok-rossijskij-lider-kachestva-i-master-kachestva-2017/;3
3627000397;inndex.ru;https://inndex.ru/ul/rossosh/ogrn-1023601231840-ef0-ao-minudobreniya;3
3802008546;sustainability.polyus.com;https://sustainability.polyus.com/ru/environment/;3
3802008553;www.sut.ru;https://www.sut.ru/university/structure/ahd-1/sgi;3
3808118560;eurosib-td.ru;http://eurosib-td.ru/;3
3812014690;iokb.ru;http://iokb.ru/;3
3849037856;ink-service.ru;https://ink-service.ru/;3
4101100055;sesufa.ru;https://sesufa.ru/organ-inspektsii/Ufa/svedeniya-ob-organe-inspektsii/;3
4205000908;www.kem-azot.ru;https://www.kem-azot.ru/about/management/?rewriteLang=true;3
4212024138;swsu.ru;https://swsu.ru/nauka/conferens/inf_swsu/25-29.09.2017.pdf;3
4222010511;ukgres.ru;http://ukgres.ru/;3
4223030694;declaration.rostrud.gov.ru;"https://declaration.rostrud.gov.ru/declaration/index?DeclarationSearch=&amp;page=2313&amp;per-page=50";3
4329008459;ognevka.ru;https://ognevka.ru/;3
4633001577;mining-media.ru;https://mining-media.ru/ru/article/newtech/15964-sovremennye-napravleniya-povysheniya-effektivnosti-pererabotki-zhelezistykh-kvartsitov-na-primere-ao-mikhajlovskij-gok-im-a-v-varicheva;3
4701007851;cemros.ru;http://cemros.ru;3
4713008017;catalog.sodstr.ru;http://catalog.sodstr.ru/;3
4715030610;kpr.lenobl.ru;https://kpr.lenobl.ru/ru/deiatelnost/gosudarstvennaya-ekologicheskaya-ekspertiza-obektov-regionalnogo-urovn/uvedomleniya-o-provedenii-obshestvennyh-obsuzhdenij/2023-god/ooo-pikalevskij-glinozemnyj-zavod/;3
4823006703;www.nlmk.com;https://www.nlmk.com/ru/mediabank/photo/nlmk-russia/nlmk/nlmk-team/;3
4824003938;oblgas.lipetsk.ru;https://oblgas.lipetsk.ru/clients/transport/gruzoperevozki/;3
5003000696;orgenergogaz.gazprom.ru;http://orgenergogaz.gazprom.ru/contacts/;3
5003063216;cryogenmash.ru;http://cryogenmash.ru/;3
5017046933;rusprofiles.ru;https://rusprofiles.ru/100186303/;3
5051000880;eec.eaeunion.org;https://eec.eaeunion.org/upload/medialibrary/96e/Reestr_predpriyatiy_PTO.pdf;3
5223004199;osy.ru;http://osy.ru/;3
5250000877;kstovo-hleb.com;https://kstovo-hleb.com/;3
5250037524;ges-nn.ru;https://ges-nn.ru/contacts;3
5252000350;paz-bus.ru;http://paz-bus.ru/contacts/;3
5260900725;zakupki.kontur.ru;https://zakupki.kontur.ru/31502667530;3
5263006629;nnews.nnov.ru;https://nnews.nnov.ru/pages/gordost_oao-zavod-krasnoe-sormovo;3
5452114972;www.iceunity.com;https://www.iceunity.com/company/staff/erofeev-andrey/;3
5607014437;promtek.info;http://promtek.info;3
5609061432;enfuture.ru;https://enfuture.ru/upload/2022/Coordinators_April2022-4.pdf;3
5610058025;www.pprog.ru;https://www.pprog.ru/upload/best_pr_2023/Оренбургская область/Проект Мусалов Р.К..pdf;3
5902100242;lenskrayon.ru;https://lenskrayon.ru/images/news_2/2023/2023-10-31-1/ОВОС_Ввлч_125-1821.pdf;3
5906042295;permkrai.ru;https://permkrai.ru/news/gubernator-prikamya-pozdravil-s-dnem-pobedy-kollektiv-oboronnogo-predpriyatiya-uchastnikov-lokalnykh/;3
5911029807;tepgaz.ru;https://tepgaz.ru/files/protokol.pdf;3
5920000593;tchaikovsky-tr.gazprom.ru;http://tchaikovsky-tr.gazprom.ru/contacts/;3
5921002508;chusmill.ru;http://chusmill.ru/;3
6146004404;obuhugol.ru;http://obuhugol.ru/;3
6148012810;melt.com.ru;http://melt.com.ru/;3
6215008716;rscompl.ru;http://rscompl.ru;3
6229024796;tn.ru;https://tn.ru;3
6319002765;innex.ru;http://innex.ru/;3
6319033379;www.uecrus.com;https://www.uecrus.com/about/structure/pao-odk-kuznetsov/;3
6330000553;inndex.ru;https://inndex.ru/ul/novokuybyshevsk/ogrn-1026303118126-776-ao-nk-npz;3
6335007320;misis.ru;https://misis.ru/files/-/23743a619501f2301c45446fbafed24c/Promsintez.docx;3
6367020355;samara-ice.ru;http://samara-ice.ru/;3
6377005317;tchernorechje.ru;https://tchernorechje.ru/wp-content/uploads/2024/03/Prilozhenie-A-Zadanie-na-proektirovanie.pdf;3
6382104070;tpatp-3.ru;http://tpatp-3.ru/contacts/;3
6451122250;xpertmb2.fosite.ru;https://xpertmb2.fosite.ru/blog/208686_%D0%9E%D0%B1%D1%89%D0%B8%D0%B5/516250_%D0%A0%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE_%D0%9E%D0%BE%D0%BE_%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%D1%80%D0%B3%D1%81%D0%B8%D0%BD%D1%82%D0%B5%D0%B7;3
6453010110;www.tk-52.ru;https://www.tk-52.ru/fileadmin/f/activitiy/meetings/2019.10/Cimbalenko_VKK.pdf;3
6612005052;rusal.ru;https://rusal.ru/en/suppliers/selection/detail/80082/;3
6623029538;www.zavodko.ru;https://www.zavodko.ru/info/reviews.html;3
6625004271;pntz.tmk-group.ru;http://pntz.tmk-group.ru/pntz_contacts;3
6632004667;mmc-steel.ru;https://mmc-steel.ru/factory/umk-stal/zakupki_tmc/zakupki-loma/;3
6646010043;chermet.net;https://chermet.net/engineering-center/;3
6664003909;sverd.ru;https://sverd.ru/upravlenie-personalom/vakansii.html;3
6666003414;www.fabrikant.ru;https://www.fabrikant.ru/v2/trades/procedure/view/32rXH6T5V0Teqonb1P_aJw;3
6901093516;www.tenderguru.ru;https://www.tenderguru.ru/tender/28807748;3
7017126251;vostok.gazprom-neft.ru;http://vostok.gazprom-neft.ru/;3
7017203428;gazpromgr.tomsk.ru;http://gazpromgr.tomsk.ru/;3
7107029245;www.zinref.ru;https://www.zinref.ru/000_uchebniki/04600_raznie_18/975-97-Rospatent-otkriti-reestr-program-vichislitelnih-mashin-janvar-2026-god/286.htm;3
7116145470;cepvok.ru;https://cepvok.ru/pobediteli-i-laureaty/2020/03/02/pozdravlyaem-novyh-obladatelej-nagrad-rossijskij-lider-kachestva-i-master-kachestva/;3
7201000726;www.tksneftegaz.ru;https://www.tksneftegaz.ru/subcommittees/sc-10/staff/;3
7404052938;zlatmash.ru;http://zlatmash.ru/;3
7420000133;uralkuz.ru;http://uralkuz.ru;3
7424024375;ugold.ru;http://ugold.ru/;3
7449006730;ii.gmpr74.ru;https://ii.gmpr74.ru/spravochnik?city=4;3
7519001200;priisk-kara.ru;https://priisk-kara.ru/;3
7602037385;akz76.ru;https://akz76.ru/;3
7610052644;uecrus.com;http://uecrus.com;3
7610052644;www.uecrus.com;https://www.uecrus.com/about/structure/pao-odk-saturn/auc-rukovodstvo-i-pedagogicheskiy-sostav/;3
7701024482;khladokombinat-oao.orgs.biz;https://khladokombinat-oao.orgs.biz/;3
7701568891;grkb.ru;http://grkb.ru/careers/about-work/;3
7702352454;www.rosmorport;https://www.rosmorport;3
7704655662;www.zik.ru;https://www.zik.ru/services/prochie-uslugi/elektrosnabzhenie/kontakty/;3
7705035012;mosenergo.gazprom.ru;http://mosenergo.gazprom.ru/contacts/;3
7705676288;pd.rkn.gov.ru;https://pd.rkn.gov.ru/operators-registry/operators-list/?id=64-22-002755;3
7705880068;ns2.tender.pro;https://ns2.tender.pro/api/tender/496037/view_public;3
7707727918;uralmash-ngo.com;http://uralmash-ngo.com/;3
7708117908;cemros.ru;http://cemros.ru/zakupki/policy/;3
7709787790;shome-house.ru;http://shome-house.ru/;3
7710140679;fixit.ru;https://fixit.ru/contacts/;3
7718258954;gbusokolniki.mos.ru;http://gbusokolniki.mos.ru/about/dispetcherskie/;3
7718560636;ns2.tender.pro;https://ns2.tender.pro/api/tender/379023/view_public;3
7721678652;ukl.su;https://ukl.su/%D0%BA%D0%BE%D0%BD%D1%82%D0%B0%D0%BA%D1%82%D1%8B/;3
7722245108;tendery-sverdlovskaja-oblast.tenderer.ru;https://tendery-sverdlovskaja-oblast.tenderer.ru;3
7725334109;diexpo.ru;https://diexpo.ru/;3
7725610285;shelf.gazprom-neft.ru;http://shelf.gazprom-neft.ru/;3
7727656790;gbuador.ru;http://gbuador.ru;3
7727846198;gbutsaritsyno.mos.ru;https://gbutsaritsyno.mos.ru/about/staff/;3
7727846198;gbutsaritsyno.ru;https://gbutsaritsyno.ru/kollektiv.html;3
