nazvanie;inn;nazvanie_egrul;kpp;region;okved;status;rukovoditel;dolzhnost;kandidatov;pochemu
4345047310;4345047310;"АО ""ВМП ""АВИТЕК""";434501001;Кировская обл;25.40;ACTIVE;Иванов Александр Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7302040242;7302040242;"АО ""ГНЦ НИИАР""";732901001;Ульяновская обл;72.19.11;ACTIVE;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСАТОМ НАУКА""";;4;несколько кандидатов, взят первый
7805059786;7805059786;"АО ""МЕТАЛЛУРГИЧЕСКИЙ ЗАВОД ""ПЕТРОСТАЛЬ""";780501001;г Санкт-Петербург;24.10.6;ACTIVE;Кривенко Роман Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7705551779;7705551779;"ООО ""РИ-ИНВЕСТ""";770501001;г Москва;19.20.1;ACTIVE;;;2;несколько кандидатов, взят первый
3801079671;3801079671;"ООО ""ТРАНСНЕФТЬ - ВОСТОК""";380501001;Иркутская обл;49.50.11;ACTIVE;Чеплянский Денис Петрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
4102009338;4102009338;"АО ""СВРЦ""";410201001;Камчатский край;33.15;ACTIVE;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СОВРЕМЕННЫЕ ТЕХНОЛОГИИ СУДОСТРОЕНИЯ""";;1;один кандидат
7327063643;7327063643;"АО ""ТЕПЛИЧНОЕ""";732701001;Ульяновская обл;01.13.1;ACTIVE;Мисбахова Елена Наильевна;ИСПОЛНЯЮЩИЙ ОБЯЗАННОСТИ ГЕНЕРАЛЬНОГО ДИРЕКТОРА;1;один кандидат
3202001147;3202001147;"АО ""МАЛЬЦОВСКИЙ ПОРТЛАНДЦЕМЕНТ""";324501001;Брянская обл;23.51;ACTIVE;Морозов Сергей Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
5254001230;5254001230;"ФГУП ""РФЯЦ - ВНИИЭФ""";525401001;Нижегородская обл;72.19.9;ACTIVE;Костюков Валентин Ефимович;ДИРЕКТОР;5;несколько кандидатов, взят первый
5503109356;5503109356;"ООО ""ТГКОМ""";550101001;Омская обл;35.30.14;ACTIVE;Реддих Евгений Робертович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7736186950;7736186950;"ООО ""ГАЗПРОМ ЭНЕРГО""";781001001;г Санкт-Петербург;35.30.11;ACTIVE;Дятлов Роман Евгеньевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
8901014564;8901014564;"ООО ""ЯРГЕО""";890301001;Ямало-Ненецкий АО;06.10.1;ACTIVE;Подшибякин Андрей Вячеславович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6673125685;6673125685;"ООО ""ЮЖУРАЛМАШ""";561401001;Оренбургская обл;28.92;ACTIVE;Сапсай Александр Иванович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
3834002314;3834002314;"ПАО ""КОРШУНОВСКИЙ ГОК""";383401001;Иркутская обл;07.10.2;ACTIVE;Иванов Алексей Васильевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4202007486;4202007486;"МАУ ""ФОРЦ""";420201001;Кемеровская область - Кузбасс;93.19;ACTIVE;Штырков Сергей Васильевич;ДИРЕКТОР;1;один кандидат
3127000014;3127000014;"АО ""ЛЕБЕДИНСКИЙ ГОК""";312701001;Белгородская обл;24.10.13;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""МЕТАЛЛОИНВЕСТ""";;2;несколько кандидатов, взят первый
2723188252;2723188252;"ООО ""АМУРСТАЛЬ""";270301001;Хабаровский край;24.10.6;ACTIVE;Ильин Александр Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
2224152758;2224152758;"АО ""СГК-АЛТАЙ""";222401001;Алтайский край;35.11.1;ACTIVE;;;5;несколько кандидатов, взят первый
4212002310;4212002310;"ООО ""СИБ - ДАМЕЛЬ""";421201001;Кемеровская область - Кузбасс;28.92;ACTIVE;Владимиров Дмитрий Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7721261080;7721261080;"ГУП ""ЛПЗ""";772101001;г Москва;24.10.6;LIQUIDATED;Гавришов Максим Васильевич;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ;5;несколько кандидатов, взят первый
5024070944;5024070944;"АО ""МОСОБЛТЕПЛО""";502801001;Московская обл;35.30.14;ACTIVE;Андрюшина Мария Юрьевна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5048052077;5048052077;"ГУП МО ""ЧЕХОВСКОЕ ЖКХ""";504801001;Московская обл;68.32.1;ACTIVE;Калиновский Константин Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6623122216;6623122216;"ООО ""ЯМЗ""";672701001;Смоленская обл;24.10.6;ACTIVE;Матвеева Елена Васильевна;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5904081443;5904081443;"ПМУП ""ГКТХ""";590401001;Пермский край;35.30.14;ACTIVE;Попов Дмитрий Владимирович;ДИРЕКТОР;1;один кандидат
5260123469;5260123469;"ООО ""ЗАВОД СИНТАНОЛОВ""";526001001;Нижегородская обл;20.41.2;ACTIVE;Фирстов Сергей Владимирович;ДИРЕКТОР;1;один кандидат
0268004714;0268004714;"АО ""СНХЗ""";026801001;Респ Башкортостан;20.17;ACTIVE;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСХИМ""";;2;несколько кандидатов, взят первый
5905018998;5905018998;"АО ""СИБУР-ХИМПРОМ""";590501001;Пермский край;20.14.7;ACTIVE;Леньков Максим Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
1627005779;1627005779;"АО ""АММОНИЙ""";162701001;Респ Татарстан;20.15.3;ACTIVE;Макаров Дмитрий Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
5249051203;5249051203;"АО ""СИБУР-НЕФТЕХИМ""";524901001;Нижегородская обл;20.14.7;ACTIVE;Парамонов Андрей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5610058025;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";561001001;Оренбургская обл;06.20.1;ACTIVE;Николаев Олег Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
3445042160;3445042160;"ООО ""ГАЗПРОМ ТРАНСГАЗ ВОЛГОГРАД""";344501001;Волгоградская обл;49.50.21;ACTIVE;Марамыгин Юрий Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
3801009466;3801009466;"АО ""АНХК""";380101001;Иркутская обл;19.20.1;ACTIVE;Глухов Илья Вячеславович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4407006010;4407006010;"ООО ""СВИСС КРОНО""";440701001;Костромская обл;16.21.13;ACTIVE;Папе Лутц;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
2434012299;2434012299;"ООО ""СОВРУДНИК""";243401001;Красноярский край;24.41;ACTIVE;Курбанов Руслан Магамедович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0274051582;0274051582;"ПАО АНК ""БАШНЕФТЬ""";027501001;Респ Башкортостан;19.20.1;ACTIVE;Стрельцов Тимофей Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
4205000908;4205000908;"КАО ""АЗОТ""";420501001;Кемеровская область - Кузбасс;20.15.3;ACTIVE;Вишневский Андрей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
5501041254;5501041254;"АО ""ГАЗПРОМНЕФТЬ-ОНПЗ""";550101001;Омская обл;19.20.1;ACTIVE;Морозов Кирилл Евгеньевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
1102024468;1102024468;"ООО ""ГАЗПРОМ ТРАНСГАЗ УХТА""";110201001;Респ Коми;49.50.21;ACTIVE;Баранов Андрей Дмитриевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
7601001107;7601001107;"ПАО ""СЛАВНЕФТЬ-ЯНОС""";760401001;Ярославская обл;19.20.9;ACTIVE;Карпов Николай Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6623000680;6623000680;"ПАО ""ЕВРАЗ""";662301001;Свердловская обл;24.10.7;ACTIVE;;;5;несколько кандидатов, взят первый
6325004584;6325004584;"АО ""СНПЗ""";632501001;Самарская обл;19.20.1;ACTIVE;Прошкин Алексей Евгеньевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
6323049893;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";632401001;Самарская обл;20.14.1;ACTIVE;Морозов Юрий Витальевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7840346335;7840346335;"АО ""ГРУППА ""ИЛИМ""";784001001;г Санкт-Петербург;17.11.1;ACTIVE;Ломко Алексей Петрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
6330017980;6330017980;"АО ""ННК""";633001001;Самарская обл;20.14.7;ACTIVE;Иванов Сергей Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
5501023216;5501023216;"АО ""ОМСКИЙ КАУЧУК""";550101001;Омская обл;20.14.2;ACTIVE;Иванилов Сергей Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4708007089;4708007089;"ООО ""КИНЕФ""";472701001;Ленинградская обл;19.20.1;ACTIVE;Камешков Алексей Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
2434000335;2434000335;"АО ""ПОЛЮС КРАСНОЯРСК""";243401001;Красноярский край;07.29.41;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ПОЛЮС""";;1;один кандидат
5615002700;5615002700;"ПАО ""ОРСКНЕФТЕОРГСИНТЕЗ""";561401001;Оренбургская обл;19.20.1;ACTIVE;Дудников Юрий Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6704000505;6704000505;"ПАО ""ДОРОГОБУЖ""";670401001;Смоленская обл;20.15.3;ACTIVE;Куницкий Владимир Яковлевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР (ПРЕЗИДЕНТ);1;один кандидат
1106014140;1106014140;"ООО ""ЛУКОЙЛ-КОМИ""";110601001;Респ Коми;06.10.1;LIQUIDATED;Третьяков Олег Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
2204001528;2204001528;"ФКП ""БОЗ""";220401001;Алтайский край;20.51;LIQUIDATED;Крючков Максим Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0266033685;0266033685;"ООО ""ПВК""";026601001;Респ Башкортостан;37.00;ACTIVE;Гаврилюк Сергей Владимирович;ДИРЕКТОР;1;один кандидат
0270007455;0270007455;"АО ""УЧАЛИНСКИЙ ГОК""";027001001;Респ Башкортостан;07.29.1;ACTIVE;Гибадуллин Закария Равгатович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;3;несколько кандидатов, взят первый
5603045522;5603045522;"ООО ""РН-БГПП""";560301001;Оренбургская обл;19.20.9;ACTIVE;Таркин Александр Алексеевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0269034133;0269034133;"ООО ""ТУЙМАЗИНСКОЕ ГПП""";026901001;Респ Башкортостан;19.20.2;LIQUIDATED;Мухаметзянов Ильвир Фанилович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7723332561;7723332561;"ООО ""НПП ""НЕФТЕХИМИЯ""";772301001;г Москва;20.16;ACTIVE;Горобец Евгений Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6625004271;662500427180;ИП Моисеев Сергей Владимирович;;Свердловская обл;82.99;ACTIVE;;;4;несколько кандидатов, взят первый
7705739450;7705739450;"ООО ""НЕСТЛЕ РОССИЯ""";770501001;г Москва;10.92;ACTIVE;Войтюк Денис Витальевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
5920014645;5920014645;"АО ""УРАЛОРГСИНТЕЗ""";592001001;Пермский край;19.20.2;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ЭКТОС МЕНЕДЖМЕНТ""";;1;один кандидат
4205037640;4205037640;"ООО ""ОФ ""ТАЙБИНСКАЯ""";422301001;Кемеровская область - Кузбасс;68.20.29;ACTIVE;Козловский Павел Петрович;ДИРЕКТОР;1;один кандидат
2801147023;2801147023;"ООО ""МАЛОМЫРСКИЙ РУДНИК""";280101001;Амурская обл;07.29.41;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТЛАС МАЙНИНГ""";;1;один кандидат
0266036534;0266036534;"АО ""СХЗ""";026601001;Респ Башкортостан;20.14.7;ACTIVE;Усманов Анатолий Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6167055777;6167055777;"ООО ""МЭЗ ЮГ РУСИ""";616701001;Ростовская обл;10.41.24;ACTIVE;Музафаров Камиль Мунирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;5;несколько кандидатов, взят первый
2457061920;2457061920;"ООО ""НОРИЛЬСКИЙ ОБЕСПЕЧИВАЮЩИЙ КОМПЛЕКС""";245701001;Красноярский край;08.11.2;ACTIVE;Плотников Сергей Леонидович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
2310040800;2310040800;"АО ""КТК-Р""";231501001;Краснодарский край;49.50.11;ACTIVE;Горбань Николай Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
3232000609;3232000609;"ОАО ""БЕЖИЦКИЙ ХЛЕБОКОМБИНАТ""";325701001;Брянская обл;10.71.1;ACTIVE;Пилипушко Сергей Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4218000951;4218000951;"АО ""ЕВРАЗ ЗСМК""";421801001;Кемеровская область - Кузбасс;24.10.6;LIQUIDATED;;;4;несколько кандидатов, взят первый
2443000518;2443000518;"АО ""АНПЗ ВНК""";240901001;Красноярский край;19.20.1;ACTIVE;Белов Олег Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
3801046700;3801046700;"АО ""АЗП""";380101001;Иркутская обл;20.14.1;ACTIVE;Александров Михаил Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
3448017919;3448017919;"ООО ""ЛУКОЙЛ-ВОЛГОГРАДНЕФТЕПЕРЕРАБОТКА""";344801001;Волгоградская обл;19.20.1;ACTIVE;Иванов Александр Петрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7206025040;7206025040;"ООО ""СИБУР ТОБОЛЬСК""";720601001;Тюменская обл;19.20;LIQUIDATED;Климов Игорь Георгиевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0268036071;0268036071;"АО ""СИНТЕЗ-КАУЧУК""";026801001;Респ Башкортостан;20.17;LIQUIDATED;Жаворонков Дмитрий Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6451114900;6451114900;"ПАО ""САРАТОВСКИЙ НПЗ""";645101001;Саратовская обл;19.20.1;ACTIVE;Камлык Евгений Анатольевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
8913008332;8913008332;"ООО ""ПУРНЕФТЕПЕРЕРАБОТКА""";891301001;Ямало-Ненецкий АО;19.20.9;ACTIVE;Исламгулов Артур Фанилевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
3627000397;3627000397;"АО ""МИНУДОБРЕНИЯ""";362701001;Воронежская обл;20.15.7;ACTIVE;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСХИМ""";;1;один кандидат
2205001753;2205001753;"АО ""АЛТАЙ-КОКС""";220501001;Алтайский край;19.10;ACTIVE;Валяс Вадим Иванович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
1102057865;1102057865;"ООО ""ЛУКОЙЛ-УНП""";110201001;Респ Коми;19.20.9;ACTIVE;Садыров Артём Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5606001611;5606001611;"ООО ""ММСК""";560601001;Оренбургская обл;24.44;ACTIVE;Исхаков Ильфат Ильдусович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
1121003135;1121003135;"АО ""СЛПК""";112101001;Респ Коми;17.12;ACTIVE;Буслаев Павел Валентинович;ПЕРВЫЙ ЗАМЕСТИТЕЛЬ ГЕНЕРАЛЬНОГО ДИРЕКТОРА - ФИНАНСОВЫЙ ДИРЕКТОР;1;один кандидат
2365004375;2365004375;"ООО ""РН-ТУАПСИНСКИЙ НПЗ""";236501001;Краснодарский край;19.20.1;ACTIVE;Талипов Динар Фанисович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
7101006354;7101006354;"ООО ""ПРОКТЕР ЭНД ГЭМБЛ-НОВОМОСКОВСК""";711601001;Тульская обл;20.41.3;ACTIVE;Каладжян Андрей Азатович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5250051800;5250051800;"ООО ""СИБУР-КСТОВО""";525001001;Нижегородская обл;20.14.7;ACTIVE;Дудукалов Николай Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4219000048;4219000048;"АО ""ЦОФ ""АБАШЕВСКАЯ""";422101001;Кемеровская область - Кузбасс;05.10.22;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПАДСКАЯ УГОЛЬНАЯ КОМПАНИЯ""";;1;один кандидат
4205072099;4205072099;"ООО ""ХИМПРОМ""";420501001;Кемеровская область - Кузбасс;20.13;ACTIVE;Казанцев Игорь Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6623000708;6623000708;"ОАО ""ВГОК""";662301001;Свердловская обл;07.10.3;BANKRUPT;Гукасян Асатур Апетович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
3814007314;3814007314;"АО ""САЯНСКХИМПЛАСТ""";381401001;Иркутская обл;20.16;ACTIVE;Александров Михаил Михайлович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
6627001318;6627001318;"АО ""СУМЗ"", АО ""СРЕДНЕУРАЛЬСКИЙ МЕДЕПЛАВИЛЬНЫЙ ЗАВОД""";668401001;Свердловская обл;24.44;ACTIVE;Абдулазизов Багир Валерьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
4218000253;4218000253;"АО ""ЦОФ ""КУЗНЕЦКАЯ""";421801001;Кемеровская область - Кузбасс;05.10.22;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАСПАДСКАЯ УГОЛЬНАЯ КОМПАНИЯ""";;2;несколько кандидатов, взят первый
4205001274;4205001274;"ПАО ""КОКС""";420501001;Кемеровская область - Кузбасс;19.10;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ПРОМЫШЛЕННО-МЕТАЛЛУРГИЧЕСКИЙ ХОЛДИНГ""";;1;один кандидат
4203001617;4203001617;"АО ""ЦЕНТРАЛЬНОЕ""";425001001;Кемеровская область - Кузбасс;05.10.22;ACTIVE;Фалелеев Виктор Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
5005000148;5005000148;"АО ""ВОСКРЕСЕНСКИЕ МИНЕРАЛЬНЫЕ УДОБРЕНИЯ""";500501001;Московская обл;20.13;LIQUIDATED;Трушков Дмитрий Анатольевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
6323106975;6323106975;"АО ""ТОЛЬЯТТИСИНТЕЗ""";632401001;Самарская обл;68.2;LIQUIDATED;Морозов Юрий Витальевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5020002781;5020002781;"ОАО ""ГЕРКУЛЕС""";502001001;Московская обл;10.91.1;ACTIVE;Ефимов Владимир Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
4220023963;4220023963;"ООО ""ШАХТА № 12""";421101001;Кемеровская область - Кузбасс;05.10.22;ACTIVE;Кацубин Александр Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
1103019252;1103019252;"АО ""ВОРКУТАУГОЛЬ""";110301001;Респ Коми;05.10.22;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОРКУТИНСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""";;4;несколько кандидатов, взят первый
3811185573;3811185573;"ООО ""ИРКУТСКИЙ МАСЛОЖИРКОМБИНАТ""";381101001;Иркутская обл;10.41.4;ACTIVE;Баймашева Тамара Ивановна;Генеральный директор;2;несколько кандидатов, взят первый
6377005317;6377005317;"АО ""НГПЗ""";637701001;Самарская обл;19.20.9;ACTIVE;Губанов Алексей Юрьевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
1648032420;1648032420;"АО ""ПОЗИС""";164801001;Респ Татарстан;25.40;ACTIVE;Хасанов Радик Шавкятович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
0275075378;0275075378;"ООО ""БАШНЕФТЬ-СЕРВИС НПЗ""";027701001;Респ Башкортостан;33.12;ACTIVE;Ахматдинов Филарид Нашъатович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
7728060368;7728060368;"ОАО ""КБК ""ЧЕРЕМУШКИ""";772801001;г Москва;10.71.1;ACTIVE;Мамаев Дмитрий Викторович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5404037541;5404037541;"ООО ""ГОФ АНЖЕРСКАЯ""";540401001;Новосибирская обл;05.10.23;ACTIVE;Чевга Алексей Николаевич;ДИРЕКТОР;1;один кандидат
2631805988;2631805988;"ООО МЭЗ ""РЕСУРС""";263101001;Ставропольский край;10.41.24;ACTIVE;Барабанов Дмитрий Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
3414504304;3414504304;"ООО ""ЛУКОЙЛ-КГПЗ""";341401001;Волгоградская обл;19.20;LIQUIDATED;Хисаев Рустям Наилович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
2426005202;2426005202;"ООО ""БОГОЛЮБОВСКОЕ""";242601001;Красноярский край;07.29.41;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""НОК ГРУПП""";;1;один кандидат
5806003172;5806003172;"АО ""БАШМАКОВСКИЙ ЭЛЕВАТОР""";580601001;Пензенская обл;52.10.3;ACTIVE;Руденский Алексей Игоревич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
6162015019;6162015019;"АО ""АСТОН""";616201001;Ростовская обл;10.41.24;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АСТОН ПЕРЕДОВЫЕ ТЕХНОЛОГИИ""";;5;несколько кандидатов, взят первый
7718018279;7718018279;"ОАО ""МЕЛЬКОМБИНАТ В СОКОЛЬНИКАХ""";771801001;г Москва;10.61;LIQUIDATED;Шатурма Михаил Владимирович;Конкурсный управляющий;1;один кандидат
6142025298;6142025298;"ООО ТУ ""ШОЛОХОВСКОЕ""";614201001;Ростовская обл;49.41;LIQUIDATED;Кириллова Елена Игоревна;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ;1;один кандидат
2426003607;2426003607;"ООО ""НОВОАНГАРСКИЙ ОБОГАТИТЕЛЬНЫЙ КОМБИНАТ""";242601001;Красноярский край;07.29.5;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""НОК ГРУПП""";;2;несколько кандидатов, взят первый
3528191736;3528191736;"АО ""ФОСАГРО-ЧЕРЕПОВЕЦ""";352801001;Вологодская обл;20.15;LIQUIDATED;Рыбников Михаил Константинович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
1627005000;1627005000;"ООО ""МЕНДЕЛЕЕВСКАЗОТ""";162701001;Респ Татарстан;49.20.1;ACTIVE;Хомутовский Игорь Николаевич;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
1316105019;1316105019;"ОАО ""АПО ЭЛЕКОМ""";131601001;Респ Мордовия;01.11.1;ACTIVE;Базакин Иван Александрович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
5214009264;5214009264;"ООО ""МУКОМОЛЬНЫЙ КОМБИНАТ ""ВОЛОДАРСКИЙ""";521401001;Нижегородская обл;10.61.2;BANKRUPT;Дворникова Ольга Александровна;ДИРЕКТОР;1;один кандидат
4221000133;4221000133;"АО ""ЗАВОД УНИВЕРСАЛ""";544001001;Новосибирская обл;25.99;ACTIVE;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ УНИВЕРСАЛ""";;1;один кандидат
7718220196;7718220196;"ООО ""ТОРГ-ИНВЕСТ""";771801001;г Москва;10.91;BANKRUPT;Султанов Юлай Рафаилович;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ;1;один кандидат
4632001366;4632001366;"АО ""КУРСКХЛЕБ""";463201001;Курская обл;10.71.1;ACTIVE;Лопатин Николай Семенович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;2;несколько кандидатов, взят первый
7810356819;7810356819;"ООО ""ХЛЕБНЫЙ ДОМ""";771701001;г Москва;10.72.1;ACTIVE;Козлов Дмитрий Владимирович;ГЕНЕРАЛЬНЫЙ ДИРЕКТОР;1;один кандидат
