inn;predpriyatie;nomer;predmet;zakon;summa;stadiya;data;data_konca;ssylka;ssylka_eis
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32616166088;Поставка спецодежды и спецобуви;223-ФЗ;193210253.28;Прием заявок;30.06.2026;17.08.2026;https://www.rts-tender.ru/poisk/id/l32616166088-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616166088
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32616165291;Поставка станков;223-ФЗ;4249809.00;Прием заявок;30.06.2026;17.08.2026;https://www.rts-tender.ru/poisk/id/l32616165291-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616165291
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32616160331;Оказание услуг по сбору, транспортированию и утилизации отходов V класса опасности с полигона складирования осадков сточных вод «Северный»;223-ФЗ;7806786.54;Прием заявок;29.06.2026;12.08.2026;https://www.rts-tender.ru/poisk/id/l32616160331-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616160331
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32616154321;"Оказание услуг по технической эксплуатации электротехнического и электротехнологического оборудования филиала ""Водоотведение Санкт-Петербурга""";223-ФЗ;70712000.00;Прием заявок;26.06.2026;12.08.2026;https://www.rts-tender.ru/poisk/id/l32616154321-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616154321
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32616151033;Выполнение работ по ремонту кровли канализационной насосной станции по адресу: Санкт-Петербург, г. Сестрорецк, 38км Приморского шоссе, д. 3в, литер А;223-ФЗ;3281152.84;Подача заявок;25.06.2026;13.08.2026;https://www.rts-tender.ru/poisk/id/l32616151033-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616151033
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32616146178;Выполнение работ по ремонту здания цеха обработки осадка по адресу: Санкт-Петербург, п.Ольгино, Коннолахтинский пр., д.12, корп.2, литер Д;223-ФЗ;41117736.14;Подача заявок;24.06.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616146178-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616146178
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32615697274;Открытие возобновляемой кредитной линии для финансирования финансово-хозяйственной деятельности;223-ФЗ;558927853.88;Прием заявок;11.02.2026;02.03.2026;https://www.rts-tender.ru/poisk/id/l32615697274-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32615697274
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32615697266;Открытие возобновляемой кредитной линии для финансирования финансово-хозяйственной деятельности;223-ФЗ;558927853.88;Прием заявок;11.02.2026;02.03.2026;https://www.rts-tender.ru/poisk/id/l32615697266-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32615697266
7830000426;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ САНКТ-ПЕТЕРБУРГА""";32615697258;Открытие возобновляемой кредитной линии для финансирования финансово-хозяйственной деятельности;223-ФЗ;193333333.33;Прием заявок;11.02.2026;02.03.2026;https://www.rts-tender.ru/poisk/id/l32615697258-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32615697258
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616257432;"Конкурентный отбор в электронной форме на электронной торговой площадке на право заключения договора на поставку запасных частей (контроллер управления 6ES7215-1AL40-0XB0) для нужд ООО ""РВК-Воронеж""";223-ФЗ;116430.25;Подача заявок;31.07.2026;11.08.2026;https://www.rts-tender.ru/poisk/id/l32616257432-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616257432
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616252408;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на поставку офисной мебели для нужд ООО «РВК-Воронеж»;223-ФЗ;3852351.52;Подача заявок;30.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616252408-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616252408
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616251476;"Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на поставку фитингов стальных для нужд ООО ""РВК-Воронеж""";223-ФЗ;410619.87;Подача заявок;30.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616251476-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616251476
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616250723;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на выполнение работ по разработке проектно-сметной документации для подключения к центральным сетям холодного водоснабжения и централизованным сетям водоотведения, проводимое централизованно ;223-ФЗ;15000000.00;Подача заявок;30.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616250723-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616250723
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616249833;Конкурентные переговоры на поставку трубы стальной сварной 920x10 Ст20 ГОСТ 10704, для нужд ООО «РВК-Воронеж»;223-ФЗ;252327.19;Подача заявок;30.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616249833-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616249833
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616244966;"Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на поставку комплектующих и расходных материалов для ПК и оргтехники для нужд ООО ""РВК Воронеж"" в 2026 году";223-ФЗ;1375757.55;Подача заявок;28.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616244966-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616244966
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616244019;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на оказание услуг по вывозу грунта с строительным мусором с полигона ул. Антокольского, 19., проводимый для нужд ООО «РВК-Воронеж».;223-ФЗ;4760000.00;Подача заявок;28.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616244019-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616244019
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616240257;"Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на поставку хозяйственных товаров и хозяйственного инвентаря для нужд ООО ""РВК-Воронеж"" на 2-е полугодие 2026 года.";223-ФЗ;4592530.05;Подача заявок;27.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616240257-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616240257
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616227902;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на поставку песка кварцевого для нужд ООО «РВК-Воронеж».;223-ФЗ;1686736.41;Подача заявок;22.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616227902-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616227902
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616225643;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на выполнение строительно-монтажных работ по устранению аварий на сетях водопровода, находящихся на обслуживании ООО «РВК-Воронеж», проводимое централизовано ООО УК «РОСВОДОКАНАЛ» для нужд ОО;223-ФЗ;10000000.00;Подача заявок;22.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616225643-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616225643
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616224407;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на поставку пожарного оборудования для нужд ООО «РВК-Воронеж» во 2-м полугодии 2026 года.;223-ФЗ;883942.81;Подача заявок;21.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616224407-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616224407
7726671234;"ООО ""РВК-ВОРОНЕЖ"", организатор";32616223428;Маркетинговое исследование в электронной форме на электронной торговой площадке на право заключения договора на оказание услуг по монтажу насоса 500НКО1-3000-5-75/6-К-10/3-ВЧ с запуском оборудования в эксплуатацию для нужд ООО «РВК - Воронеж».;223-ФЗ;1073893.45;Подача заявок;21.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616223428-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616223428
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616253780;Поставка комплекта запчастей для ремонта насосов FLYGT в 2026 году для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ»;223-ФЗ;738898.69;Подача заявок;31.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l32616253780-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616253780
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616253689;Выполнение работ по аварийному ремонту сетей водопровода и канализации, находящихся на обслуживании ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ», методом горизонтального направленного бурения, проводимый централизовано ООО УК «РОСВОДОКАНАЛ» для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ»;223-ФЗ;20000000.00;Подача заявок;31.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l32616253689-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616253689
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616249435;Поставка сменного комплекта загрузки (адсорбенты УКМ-XL, УКМ-СPS) для адсорбционного фильтра АФКТ 12-202-3 в 2026 году для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ».;223-ФЗ;208002.73;Подача заявок;30.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616249435-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616249435
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616241366;Поставка клапана обратного поворотного стального Ду600 Ру25 в 2026 году для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ»;223-ФЗ;584564.67;Подача заявок;28.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616241366-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616241366
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616222840;Поставка компьютерной и орг. техники в 2026 году для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ».;223-ФЗ;266873.34;Подача заявок;21.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616222840-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616222840
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616222840;Поставка компьютерной и орг. техники в 2026 году для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ».;223-ФЗ;265658.45;Подача заявок;21.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616222840-2/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616222840
2221064060;"ООО ""БАРНАУЛЬСКИЙ ВОДОКАНАЛ"", организатор";32616222840;Поставка компьютерной и орг. техники в 2026 году для нужд ООО «БАРНАУЛЬСКИЙ ВОДОКАНАЛ».;223-ФЗ;699016.05;Подача заявок;21.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616222840-3/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616222840
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616256857;225598_Оборудование компрессорной приборного воздуха паровой турбины энергоблока № 4 филиала Пермская ГРЭС;223-ФЗ;1641918.02;Подача заявок;31.07.2026;10.08.2026;https://www.rts-tender.ru/poisk/id/l32616256857-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616256857
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616246793;"Графитовые материалы для филиала ""ЮГРЭС-1"" ООО ""Каширская ГРЭС""";223-ФЗ;134967.31;Подача заявок;29.07.2026;10.08.2026;https://www.rts-tender.ru/poisk/id/l32616246793-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616246793
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616212020;225471_Замена гиба паропровода острого пара энергоблока №3 для Пермской ГРЭС;223-ФЗ;1799230.16;Подача заявок;29.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616212020-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616212020
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616243843;225552 635.26.00334 Ремонт трансформаторов и реакторов для Приморской ТЭС;223-ФЗ;2569682.28;Подача заявок;28.07.2026;17.08.2026;https://www.rts-tender.ru/poisk/id/l32616243843-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616243843
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616239601;Организация мероприятия для работников энергетической отрасли для ООО «Каширская ГРЭС»;223-ФЗ;600000.00;Подача заявок;27.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616239601-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616239601
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616236464;Обслуживание установки катодной защиты от коррозии подземных газопроводов для ООО «Каширская ГРЭС»;223-ФЗ;1740000.00;Подача заявок;24.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616236464-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616236464
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616230933;"Приобретение рН-метра/иономера для филиала ""ЮГРЭС-1"" ООО ""Каширская ГРЭС""";223-ФЗ;190586.01;Подача заявок;23.07.2026;10.08.2026;https://www.rts-tender.ru/poisk/id/l32616230933-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616230933
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616229840;225506_Замена деаэрационной колонки блочной испарительной установки эн.бл. №3 для Пермской ГРЭС;223-ФЗ;2747147.36;Подача заявок;23.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616229840-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616229840
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616224382;225527 635.26.00345 Пружины отключающие для Приморской ТЭС;223-ФЗ;987716.16;Подача заявок;21.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l32616224382-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616224382
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616223619;Разработка декларации о НВОС, в том числе, мероприятий при НМУ для ООО «Каширская ГРЭС»;223-ФЗ;2000000.00;Подача заявок;21.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616223619-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616223619
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616223219;Система определения мест повреждений кабельных линий для Прегольской ТЭС;223-ФЗ;2138549.73;Подача заявок;21.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616223219-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616223219
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616222101;Запчасти ВКУ для Сочинской ТЭС;223-ФЗ;623947.83;Подача заявок;21.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616222101-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616222101
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616216430;225521_Замена впрыскивающего пароохладителя котла ТПП-804 энергоблока №1 для Пермской ГРЭС;223-ФЗ;2004369.56;Подача заявок;17.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616216430-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616216430
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616199939;225435_Реагенты (Ингибитор коррозии,биоциды) для Южноуральской ГРЭС;223-ФЗ;676490.75;Подача заявок;13.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616199939-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616199939
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616181973;"Имиджевая, полиграфическая, сувенирная продукция для филиала ""ЮГРЭС-1"" ООО ""Каширская ГРЭС""";223-ФЗ;185472.00;Подача заявок;07.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616181973-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616181973
7704784450;"АО ""ИНТЕР РАО-ЭЛЕКТРОГЕНЕРАЦИЯ""";32616169244;Проверка исправности систем обеспечения безопасности работ на высоте для Талаховской ТЭС (лот 632.26.00130);223-ФЗ;1384359.33;Подача заявок;01.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616169244-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616169244
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";4547012;"Капитальный ремонт электродвигателя АК 4-450У-4 У3 для нужд ООО ""УПТЖ для ППД""";223-ФЗ;2162902.99;Идёт приём заявок;03.08.2026;13.08.2026;https://www.rts-tender.ru/poisk/id/l4547012-2-12-1/;
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32616235761;Поставка регуляторов давления для нужд ООО «УПТЖ для ППД»;223-ФЗ;0.00;Идёт приём заявок;24.07.2026;06.08.2026;https://www.rts-tender.ru/poisk/id/l32616235761-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616235761
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32616200147;"Поставка вакуумных выключателей ВБЭМ 6 - 10-20/1000 У2 (или эквивалент) для ООО ""УПТЖ для ППД""";223-ФЗ;457157.58;Идёт приём заявок;13.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l32616200147-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616200147
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32616178542;"Поставка насосов для нужд ООО ""Нижнекамская ТЭЦ""";223-ФЗ;0.00;Идёт приём заявок;06.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616178542-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616178542
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414323099;Сбор, транспортирование, утилизация или обезвреживание отходов от водоподготовки с объектов ООО «УПТЖ для ППД»;223-ФЗ;0.00;Идёт приём заявок;12.12.2024;24.12.2024;https://www.rts-tender.ru/poisk/id/l32414323099-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414323099
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414299738;"Услуги по дератизации и обработке от насекомых (мух) для нужд ООО ""УПТЖ для ППД""";223-ФЗ;0.00;Идёт приём заявок;06.12.2024;18.12.2024;https://www.rts-tender.ru/poisk/id/l32414299738-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414299738
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414205702;"Страхование гражданской ответственности и ответственности за причинение вреда вследствие недостатков товаров, работ, услуг АО ""ТК ТВК""";223-ФЗ;0.00;Идёт приём заявок;18.11.2024;05.12.2024;https://www.rts-tender.ru/poisk/id/l32414205702-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414205702
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414152557;"Выполнение проектно-изыскательских работ по капитальному ремонту водоводов ООО ""УПТЖ для ППД""";223-ФЗ;0.00;Идёт приём заявок;01.11.2024;13.11.2024;https://www.rts-tender.ru/poisk/id/l32414152557-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414152557
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414144183;"Ремонт насосов котельного отделения, турбинного отделения, топливного цеха для нужд ООО ""Нижнекамская ТЭЦ""";223-ФЗ;0.00;Идёт приём заявок;31.10.2024;15.11.2024;https://www.rts-tender.ru/poisk/id/l32414144183-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414144183
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414130131;"Приобретение на условиях простой (неисключительной) лицензии права на воспроизведение программного продукта ""Парус-Предприятие 8"" для ООО ""Нижнекамская ТЭЦ""";223-ФЗ;0.00;Идёт приём заявок;28.10.2024;05.11.2024;https://www.rts-tender.ru/poisk/id/l32414130131-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414130131
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414086446;"Поставка блочно-модульной водогрейной котельной общей мощностью 18 МВт, выполнение строительно-монтажных и пусконаладочных работ для АО ""Альметьевские тепловые сети""";223-ФЗ;0.00;Идёт приём заявок;15.10.2024;15.11.2024;https://www.rts-tender.ru/poisk/id/l32414086446-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414086446
1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";32414056811;Поставка аэродромных автотопливозаправщиков для АО «ТК ТВК»;223-ФЗ;46889333.30;Идёт приём заявок;04.10.2024;13.11.2024;https://www.rts-tender.ru/poisk/id/l32414056811-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32414056811
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616253917;КО-086-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Строительство канализационных очистных сооружений в с. Аромашево, проводимый централизовано ООО «УК «РОСВОДОКАНАЛ» для нужд ООО «Тюмень Водоканал»;223-ФЗ;1155356349.00;Подача заявок;31.07.2026;12.08.2026;https://www.rts-tender.ru/poisk/id/l32616253917-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616253917
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616241540;МИ-051-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на оказание услуг по капитальному ремонту системы управления промывными насосами МВОС, проводимое централизованно ООО «УК «РОСВОДОКАНАЛ» для нужд ООО «Тюмень Водоканал»;223-ФЗ;9154764.44;Подача заявок;28.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616241540-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616241540
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616241347;КО-068-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку смолы ионообменной, проводимый не централизовано для нужд ООО «Тюмень Водоканал»;223-ФЗ;1058311.20;Подача заявок;28.07.2026;07.08.2026;https://www.rts-tender.ru/poisk/id/l32616241347-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616241347
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616233989;КО-067-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку грузоподъемного оборудования, проводимый нецентрализовано, для нужд ООО «Тюмень Водоканал»;223-ФЗ;2801798.57;Подача заявок;24.07.2026;05.08.2026;https://www.rts-tender.ru/poisk/id/l32616233989-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616233989
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616233248;МИ-084-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Реконструкция сетей водоснабжения с. Верхнебешкиль (Д=110-32 мм, ориентировочная протяженность 3,32 км), проводимое централизованно ООО «УК «РОСВОДОКАНАЛ» ;223-ФЗ;33998440.68;Подача заявок;24.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616233248-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616233248
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616233245;МИ-082-ПИР-СМР-ИП-26 в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ по объекту: Строительство магистральных водопроводных сетей от водозабора до с. Буньково, Механизаторов, проводимое централизованно ООО «УК «РОСВОДОКАНАЛ» для нужд ООО;223-ФЗ;76345156.80;Подача заявок;24.07.2026;03.08.2026;https://www.rts-tender.ru/poisk/id/l32616233245-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616233245
7204095194;"ООО ""ТЮМЕНЬ ВОДОКАНАЛ""";32616229306;КО-066-ТМЦ-ПП-26 в электронной форме на электронной торговой площадке на право заключения договора на поставку погружных скважинных электронасосных агрегатов ЭЦВ (ЦООВиВ ТР, ЦООВиВ ИР), проводимый не централизовано для нужд ООО «Тюмень Водоканал»;223-ФЗ;956843.75;Подача заявок;23.07.2026;04.08.2026;https://www.rts-tender.ru/poisk/id/l32616229306-1/;https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?regNumber=32616229306
