inn;predpriyatie;nomer;predmet;summa;data;ssylka;ploshchadka
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6130557;Шкентель для вывешивания G2-5687 (4шт.);;03.07.2026;/purchase/6130557;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6136523;Рупор (латунь, Н34СМ, D415 см) с подставками;;03.07.2026;/purchase/6136523;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6130522;Рупор (латунь, Н34СМ, D415 см) с подставками;;03.07.2026;/purchase/6130522;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6130437;Поставка покрытия жидкого керамического теплоизоляционного Броня Классик НГ ТУ 2216-006-09560516-2013 в кол-ве 62,00 л.;;03.07.2026;/purchase/6130437;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6130270;Паста (смазка) ВНИИ НП-232 ГОСТ 14068-79;;03.07.2026;/purchase/6130270;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129929;Закупка эмали ПФ-115 черной ГОСТ 6465-2023 в кол-ве 1,80 кг.;;02.07.2026;/purchase/6129929;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129921;Герметик Sikaflex-295 UV белый (300мл) в количестве 40 штук;;02.07.2026;/purchase/6129921;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6134316;Уплотнитель V-образный 19х20, резина МБС, 2360мм;;02.07.2026;/purchase/6134316;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129694;Уплотнитель V-образный 19х20, резина МБС, 2360мм;;02.07.2026;/purchase/6129694;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129238;Проведение работ по замене двух вводных задвижек Ду300;;02.07.2026;/purchase/6129238;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129170;Плиты поверочная и разметочная;;02.07.2026;/purchase/6129170;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129083;бумага Projecta форматов А3,А 4;;02.07.2026;/purchase/6129083;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128986;Бусы керамические для термопар КБ-А-6-1-3,8-10;;02.07.2026;/purchase/6128986;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128800;Закупка оборудования для конференц-зала;;02.07.2026;/purchase/6128800;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128785;Закупка замков (замок 18-20 40, замок накладной и навесной замок);;02.07.2026;/purchase/6128785;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128320;Закупка термометра;;01.07.2026;/purchase/6128320;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6150327;Термометры и тонометр, с поверкой;;01.07.2026;/purchase/6150327;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128306;Термометры и тонометр, с поверкой;;01.07.2026;/purchase/6128306;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128294;Светильник НСП 02-100-001 ОСТ16-0535-046-79;;01.07.2026;/purchase/6128294;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128283;Стремянка алюминиевая профессиональная, 5 ступеней, высота площадки 1,10 м;;01.07.2026;/purchase/6128283;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128278;Электрокардиограф ЭК 12Т-01-«Р-Д-141», с поверкой;;01.07.2026;/purchase/6128278;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128127;Поставка окрасочного оборудования;;01.07.2026;/purchase/6128127;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6128113;Пистолет абразивоструйный Contactor эжекторного типа Power Gun (10112910);;01.07.2026;/purchase/6128113;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127962;Закупка считывателя карт;;01.07.2026;/purchase/6127962;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6129740;Поставка пожарных рукавов по ГОСТ 51049-2008;499990;01.07.2026;/purchase/6129740;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127965;Поставка пожарных рукавов по ГОСТ 51049-2008;499990;01.07.2026;/purchase/6127965;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127957;Поставка пожарных рукавов по ГОСТ 51049-2008;499990;01.07.2026;/purchase/6127957;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127723;Закупка сенсорной склейки 21,5 дюйма;;01.07.2026;/purchase/6127723;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127702;Однокомпонентный полиуретановый клей-герметик средней вязкости для вклейки автомобильных стекол, черного цвета, повышенная адгезия к металлу и стеклу. Устойчив к механическим и химическим воздействиям.;;01.07.2026;/purchase/6127702;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127701;Фильтрующий материал для вентиляции 1100х1000х5мм, класс G4;;01.07.2026;/purchase/6127701;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127711;Однокомпонентный полиуретановый клей-герметик средней вязкости для вклейки автомобильных стекол, черного цвета, повышенная адгезия к металлу и стеклу. Устойчив к механическим и химическим воздействиям.;;01.07.2026;/purchase/6127711;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127706;Замок для щитка электрического, Ключ бабочка;;01.07.2026;/purchase/6127706;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127707;Герметичный силовой разъём угловой + ответная часть фланец 2 отверстия;;01.07.2026;/purchase/6127707;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127705;Петля приварная с шариком 10х60;;01.07.2026;/purchase/6127705;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127704;Водонепроницаемый сетевой разъем RJ45 для монтажа на панель, герметичный от пыли и жидкости, вибростойкий, ударопрочный, устойчив к растяжению;;01.07.2026;/purchase/6127704;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127708;Удлинитель сетевой на 3 розетки 3м;;01.07.2026;/purchase/6127708;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127712;Замок для щитка электрического, Ключ бабочка;;01.07.2026;/purchase/6127712;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127639;Закупка металлической антивандальной клавиатуры;;01.07.2026;/purchase/6127639;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127630;Закупка вентилятора охлаждения и антивандальной кнопки;;01.07.2026;/purchase/6127630;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6127271;Поставка запчастей для станка SMF-900;;01.07.2026;/purchase/6127271;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6126736;Поставка Товара (Унитаз вакуумный Унитокон) для зак. 05712 пр. 22220 (УАЛ);;30.06.2026;/purchase/6126736;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6126570;Поставка Товара (Унитаз напольный с нажимной системой спуска воды ОCEANUS 1-002.4) для зак. 05712 пр. 22220 (УАЛ);;30.06.2026;/purchase/6126570;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6126172;"Пленка полиэтиленовая марки
Мс - 0,2 ГОСТ 10354-82 ...";;30.06.2026;/purchase/6126172;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6126012;Поставка Товара ( Иллюминатор универсальный с ограждением тип 200-UOB-200-VI) для зак. 05713 пр. 22220 (УАЛ);;30.06.2026;/purchase/6126012;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125941;Поставка насоса CDMF15-9FSWSR с ответными фланцами или эквивалент;;30.06.2026;/purchase/6125941;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125892;Выполнение работ по обработке изделий из дерева антипиреном методом полного поглощения по ТУ 5.964-13212-78 с получением паспорта на огнезащитную обработку с результатами огневых испытаний по ГОСТ 16363-98;;30.06.2026;/purchase/6125892;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125374;Модернизация системы управления оборудования колпаковой и шахтной электрических термических печей цеха №7 (К13);;29.06.2026;/purchase/6125374;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125333;Гибка полуторов по чертежу ЦПКУ.747146.001 (без нагрева ТВЧ);;29.06.2026;/purchase/6125333;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125184;Закупка флагов;;29.06.2026;/purchase/6125184;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125172;Ветошь обтирочная ЦП (цветные простыни);;29.06.2026;/purchase/6125172;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125121;Закупка ниток и иголок;;29.06.2026;/purchase/6125121;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125091;Закупка пакли;;29.06.2026;/purchase/6125091;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125074;Закупка войлока;;29.06.2026;/purchase/6125074;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6125046;Закупка полога;500000;29.06.2026;/purchase/6125046;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6124974;плинтус клей;;29.06.2026;/purchase/6124974;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6124865;Закупка ножей гильотинных по чертежу;;29.06.2026;/purchase/6124865;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6122959;"Выполнение резки детали ""Втулка разрезная""";;26.06.2026;/purchase/6122959;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6122677;Герметик анаэробный АН-1У ТУ 6-01-1308-85 в количестве 2 кг;;26.06.2026;/purchase/6122677;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6122631;Гайка М8-8 ГОСТ 7044-2009 (202700242);;26.06.2026;/purchase/6122631;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6122386;- Соединение рукавное фланцевое Ду50 L=20м для приема питьевой воды, приемка изготовителя;;26.06.2026;/purchase/6122386;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6122251;Поставка сальника переборочно-палубного для заказа 05712;;26.06.2026;/purchase/6122251;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6122085;Пруток ГКРНХ 55 НД ЛС59-1 ГОСТ;;26.06.2026;/purchase/6122085;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6121995;3,0х600х1500 марка Л63;;26.06.2026;/purchase/6121995;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6121790;3,0х600х1500 марка Л63;;26.06.2026;/purchase/6121790;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120822;Ниппель по чертежу ПВИЕ.7523.736.;;25.06.2026;/purchase/6120822;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120813;Поставка трансформаторов ТРС3-16 С для временной энергосети;;25.06.2026;/purchase/6120813;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120625;Закупка комплектующих для электроинструмента Milwaukee;;25.06.2026;/purchase/6120625;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120491;Закупка сенсорной склейки, антивандальной клавиатуры, считывателя карт, кнопки с трекболом, вентилятор охлаждения.;;25.06.2026;/purchase/6120491;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120472;Фитинги, труба для заказа 05713;;25.06.2026;/purchase/6120472;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120458;Закупка комплектующих для сенсорного киоска;;25.06.2026;/purchase/6120458;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120061;Поставка лючков из нержавеющей стали (пр.PV300);;25.06.2026;/purchase/6120061;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6120029;Закупка растворителя Р-4 ГОСТ7827-74 в кол-ве 1500, 00 кг.;;25.06.2026;/purchase/6120029;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119975;Поставка Гигрометра (1 шт.) и Глюкометра (1 шт.) в соответствии с Техническим заданием.;;25.06.2026;/purchase/6119975;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119972;Комплект деталей захвата инструмента для станка DMC 63V по чертежам ПВИЕ.4359.029;;25.06.2026;/purchase/6119972;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119811;Текущий ремонт рельсового пути мостовых кранов уч.№ 7888 (инв.№ 49-25597) и уч.№ 7743 (инв. № 49-25601) 3-го пролета цеха № 6;;25.06.2026;/purchase/6119811;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119320;отводы стальные;;24.06.2026;/purchase/6119320;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119306;Поршень по чертежу ПВИЕ.4970.3038.01;;24.06.2026;/purchase/6119306;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119304;Закупка лакокрасочных материалов ( наименования ЛКМ и количество указаны в тех.задании).;;24.06.2026;/purchase/6119304;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119277;Пруток ДКРНП 12 НД ЛC59-1 ГОСТ;;24.06.2026;/purchase/6119277;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119248;Лак МЛ-92 ГОСТ15865-70 в кол-ве 50,00 кг.;;24.06.2026;/purchase/6119248;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119180;Поставка фильтров для станочного оборудования;;24.06.2026;/purchase/6119180;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119110;Фильтры гидравлические;;24.06.2026;/purchase/6119110;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119056;Фонарь налобный Fenix HL32R-T;99990;24.06.2026;/purchase/6119056;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6118997;Поставка светильников для общезаводских нужд;;24.06.2026;/purchase/6118997;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6118966;Электродвигатель асинхронный АИР 63 В2;45000;24.06.2026;/purchase/6118966;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6119981;Электродвигатель асинхронный АИР 63 В2;4500;24.06.2026;/purchase/6119981;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6118962;Оказание услуг по обработке информации по технологическим нарядам в информационной системе BAAN;;24.06.2026;/purchase/6118962;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6118652;резиновые шланги;;24.06.2026;/purchase/6118652;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6118244;Закупка краски интерьерной в кол-ве 310,92 л ( наименование ЛКМ указано в тех.задании).;;24.06.2026;/purchase/6118244;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117817;Поставка Клапанов электромагнитных SMART SG55327 (3 шт.) в соответствии с Техническим заданием.;;23.06.2026;/purchase/6117817;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117787;Поставка муфты GE (Включает полумуфту GE 38-45 тип А d=32мм, полумуфту GE 38-45 d=42 мм, упругий элемент для GEB) - 3 шт. в соответствии с Техническим заданием.;;23.06.2026;/purchase/6117787;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117632;Лента для защиты направляющих для станка 3Б722;;23.06.2026;/purchase/6117632;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6121434;Программа повышения квалификации : «Обеспечение безопасности значимых объектов критической информационной инфраструктуры»;;23.06.2026;/purchase/6121434;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117620;Программа повышения квалификации : «Обеспечение безопасности значимых объектов критической информационной инфраструктуры»;;23.06.2026;/purchase/6117620;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117619;Поставка Блок-контакта МСВ-10 (1 шт.) и Колодки монтажной МСВН-00 (1 шт.) в соответствии с Техническим заданием.;;23.06.2026;/purchase/6117619;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117583;Закупка переходной втулки на 800 мм;;23.06.2026;/purchase/6117583;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117582;Поставка патрубка амортизационного (1 шт.) в соответствии с Техническим заданием. Поставка по счету.;;23.06.2026;/purchase/6117582;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117577;Поставка подшипников 6204 ZZ/C3 (2 шт) в соответствии с Техническим заданием. Поставка по счету.;;23.06.2026;/purchase/6117577;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6117525;Поставка Термостатов KSD301 (4 шт) в соответствии с Техническим заданием.;;23.06.2026;/purchase/6117525;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116958;Поставка домкратов TOR и опор гидравлических;;23.06.2026;/purchase/6116958;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116957;Выполнение работ по установке оконных и дверных блоков в рамках подготовки к осенне-зимнему периоду 2026-2027гг.;;23.06.2026;/purchase/6116957;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116863;Подшипник корпусный GRAE50 NPP-B-FA106 с корпусом;;23.06.2026;/purchase/6116863;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116756;Закупка штангенциркуля модернизированного по чертежу ПВИЕ .4021.026;;23.06.2026;/purchase/6116756;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6126198;Аренда и ТО двух МТК;;23.06.2026;/purchase/6126198;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116420;Аренда и ТО двух МТК;;23.06.2026;/purchase/6116420;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6126292;Аренда и ТО двух МТК;;23.06.2026;/purchase/6126292;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116413;Закупка цифровых штангенциркулей;;23.06.2026;/purchase/6116413;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6116020;Рукав Б(1)-10-25-У ГОСТ 18698-79;;22.06.2026;/purchase/6116020;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6115837;Поломоечная машина с местом для оператора;;22.06.2026;/purchase/6115837;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6115455;Нагреватели для платформы спускового устройства тип NPT85DL;;22.06.2026;/purchase/6115455;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6114927;Зубило-пика к отбойному молотку TN2114;;22.06.2026;/purchase/6114927;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6113328;Электрооборудование;;19.06.2026;/purchase/6113328;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6114988;Электрооборудование;;19.06.2026;/purchase/6114988;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6113326;Прутки бронзовые литые круглого сечения 260, марки Бр05Ц5С5 по ГОСТ 24301-93.;;19.06.2026;/purchase/6113326;Портал поставщиков Москвы
7830001910;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКИЙ ЗАВОД""";6113043;Переключатель поворотный с ключом для кран-балок NEF30-BXY производитель PROMET фиксация положений 2, D30мм;;19.06.2026;/purchase/6113043;Портал поставщиков Москвы
