srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
any;центробежный компрессор;59-ТУ-27123-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-201/2 в машзале УКГ-2 (технологический № НЦ-1, заводской № 39178) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27123-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27125-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-201/2 в машзале УКГ-2 (технологический № НЦ-2, заводской № 38952) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27125-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;70-ТУ-04335-2016;29.06.2016;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Компрессор кислородный центробежный КТК-12,5/35, ст. № 1/12 М, зав. № 75011, инв № 015010 НМЗ имени Б.И. Колесникова;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";соответствует;https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-04335-2016;https://monitor-pb.ru/customer/8401005730
any;центробежный компрессор;18-ТУ-04193-2014;18.03.2014;7601001107;"ПАО ""СЛАВНЕФТЬ-ЯНОС""";"""Центробежный газовый компрессор модели К485-61-1,каталитическое производство, установка 1А-1М, поз. Н-63/3 и Н-63/4. ОАО ""Славнефть-ЯНОС""";ТУ;7810152452;"АО ""НПО ""Ленкор""";соответствует;https://monitor-pb.ru/conclusion/18-%D0%A2%D0%A3-04193-2014;https://monitor-pb.ru/customer/7601001107
any;центробежный компрессор;43-ТУ-03173-2014;25.03.2014;1651000010;"ПАО ""НИЖНЕКАМСКНЕФТЕХИМ""";Центробежный компрессор ТК-R-393 «Весна» (поз. 308/2, зав. № 805950 ) цеха № 1506 завода СК ОАО «Нижнекамскнефтехим»,;ТУ;7702748791;"ООО ""Центр диагностики и контроля нефтегазоперерабатывающий нефтехимического и химического оборудования""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-03173-2014;https://monitor-pb.ru/customer/1651000010
any;центробежный компрессор;49-ТУ-09699-2014;21.03.2014;5615002700;"ПАО ""ОРСКНЕФТЕОРГСИНТЕЗ""";Центробежный компрессор 4VRM-200/490 поз. ЦК-1 (зав. № 430936/560.030), входящий в состав установки ЛГ-35-11-300-95 (2) цеха № 2;ТУ;7714115419;"ООО НПФ ""ДИАТЕХ""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-09699-2014;https://monitor-pb.ru/customer/5615002700
any;центробежный компрессор;49-ТУ-50509-2015;25.11.2015;5615002700;"ПАО ""ОРСКНЕФТЕОРГСИНТЕЗ""";центробежный компрессор 4VRM-200/490 поз. ЦК-1 (зав. № 430936/560.030), входящий в состав установки ЛГ-35-11-300-95 (2) цеха № 2;ТУ;7714115419;"ООО НПФ ""ДИАТЕХ""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-50509-2015;https://monitor-pb.ru/customer/5615002700
any;центробежный компрессор;53-ТУ-03515-2015;11.03.2015;6320004728;"АО ""ТОАЗ""";Центробежный компрессор типа: ЦНД 3М9-7, заводской №3-7-3226 ЦВД 3М7, заводской №3-7-3229,технологический индекс К-901, 3 агрегат, цех №03А;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03515-2015;https://monitor-pb.ru/customer/6320004728
any;центробежный компрессор;53-ТУ-11457-2014;27.06.2014;6320004728;"АО ""ТОАЗ""";Центробежный компрессор типа: ЦНД 3М9-7, заводской №3-7-3227 ЦВД 3М7, заводской №3-7-3226, технологический индекс К-901, 2 агрегат, цех №01А;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11457-2014;https://monitor-pb.ru/customer/6320004728
any;центробежный компрессор;53-ТУ-11605-2014;01.07.2014;6320004728;"АО ""ТОАЗ""";Центробежный компрессор типа: ЦНД 3М9-7, заводской №3-7-3228 ЦВД 3М7, заводской №3-7-3225, технологический индекс К-901, 1 агрегат, цех №1А;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11605-2014;https://monitor-pb.ru/customer/6320004728
any;центробежный компрессор;59-ТУ-27120-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-201/1 в машзале УКГ-2 (технологический № НЦ-1, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27120-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;70-ТУ-04333-2016;29.06.2016;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Компрессор кислородный центробежный 4 ГЦ-1-250/5, ст. № 6/54 М, зав. № 93002, инв № 025406 НМЗ имени Б.И. Колесникова;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";соответствует;https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-04333-2016;https://monitor-pb.ru/customer/8401005730
any;центробежный компрессор;53-ТУ-04275-2021;24.02.2021;;;Центробежный компрессор КВД тип ЗМ10-8, технологический № К-602 КВД, заводской № 3-8-3234, инвентарный № 0050703, ПАО «Тольяттиазот», Цех № 01А, агрегат № 2;ТУ;6316037760;"ООО ФИРМА ""САМАРАКОНТРОЛЬСЕРВИС""";;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-04275-2021;
any;центробежный компрессор;18-ТУ-06155-2014;15.04.2014;7601001107;"ПАО ""СЛАВНЕФТЬ-ЯНОС""";"""Центробежный компрессор К250-61-2, зав. № 809, поз. по схеме К-1, установки ЦВК-1 цеха № 17, принадлежащий ОАО ""Славнефть-Ярославнефтеоргсинтез"", г. Ярославля""";ТУ;7606048437;"ООО ""СЕВЕРНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/18-%D0%A2%D0%A3-06155-2014;https://monitor-pb.ru/customer/7601001107
any;центробежный компрессор;23-ТУ-554729-2025;16.12.2025;2631015563;"АО ""НЕВИННОМЫССКИЙ АЗОТ""";заключение экспертизы промышленной безопасности на техническое устройство: центробежный компрессор синтез-газа, поз. 103-J, уч. №5-НКО, эксплуатируемый в АО «Невинномысский Азот», цех № 1-В;ТУ;7116025938;"ПАО ""НОРЭ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-554729-2025;https://monitor-pb.ru/customer/2631015563
any;центробежный компрессор;23-ТУ-555930-2025;16.12.2025;2631015563;"АО ""НЕВИННОМЫССКИЙ АЗОТ""";заключение экспертизы промышленной безопасности на техническое устройство: центробежный компрессор технологического воздуха, поз. 101-J, уч. №1-НКО, эксплуатируемый в АО «Невинномысский Азот», цех № 1-В;ТУ;7116025938;"ПАО ""НОРЭ""";соответствует;https://monitor-pb.ru/conclusion/23-%D0%A2%D0%A3-555930-2025;https://monitor-pb.ru/customer/2631015563
any;центробежный компрессор;26-ТУ-16468-2020;12.10.2020;5191431170;"АО ""КОЛЬСКАЯ ГМК""";маслоохладитель МА-9,5 центробежного компрессора К-250-61-5 № 3, инв. № 15626, площадки цеха энерго и электроснабжения, АО «Кольская ГМК» (пл. Заполярный, Мурманской обл.).;ТУ;7811558423;"ООО ""ГТЭ""";не соответствует;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-16468-2020;https://monitor-pb.ru/customer/5191431170
any;центробежный компрессор;26-ТУ-16472-2020;12.10.2020;5191431170;"АО ""КОЛЬСКАЯ ГМК""";маслоохладитель МА-9,5 центробежного компрессора К-250-61-5 № 2, инв. № 15625, площадки цеха энерго и электроснабжения, АО «Кольская ГМК» (пл. Заполярный, Мурманской обл.).;ТУ;7811558423;"ООО ""ГТЭ""";не соответствует;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-16472-2020;https://monitor-pb.ru/customer/5191431170
any;центробежный компрессор;41-ТУ-00959-2014;27.01.2014;0274051582;"ПАО АНК ""БАШНЕФТЬ""";"Компрессор центробежный 32ВЦ-100/9 поз. К-1 зав. № 97003 установки ЦВК-1 Топливного производства филиала ОАО АНК ""Башнефть"" ""Башнефть-Новойл""";ТУ;0253015921;"ООО ""Производственно-технический центр"" (ИНН 0253015921)";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-00959-2014;https://monitor-pb.ru/customer/0274051582
any;центробежный компрессор;41-ТУ-54379-2022;08.09.2022;0277014204;"ПАО ""УФАОРГСИНТЕЗ""";"Центробежный компрессор марки ТКР-А, техн. № 205/3, зав. № 805187, инв. №4277 (Площадка ПАО ""Уфаоргсинтез"", Производство синтетического этилового спирта, объект 1/2, отделение 2/2)";ТУ;0278161402;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";не соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-54379-2022;https://monitor-pb.ru/customer/0277014204
any;центробежный компрессор;41-ТУ-56360-2022;19.09.2022;0277014204;"ПАО ""УФАОРГСИНТЕЗ""";"Центробежный компрессор марки ТКР-А, техн. № 205/2, зав. № 805186, инв. №4276 (Площадка ПАО ""Уфаоргсинтез"", Производство синтетического этилового спирта, объект 1/2, отделение 2/2)";ТУ;0278161402;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-56360-2022;https://monitor-pb.ru/customer/0277014204
any;центробежный компрессор;41-ТУ-76153-2022;05.12.2022;0277014204;"ПАО ""УФАОРГСИНТЕЗ""";"Центробежный компрессор марки ТКР-А, техн. № 205/1, зав. № 805185, инв. №4275 (Площадка ПАО ""Уфаоргсинтез"", Производство синтетического этилового спирта, объект 1/2, отделение 2/2)";ТУ;0278161402;"ООО ""ТЕХНИЧЕСКАЯ ДИАГНОСТИКА""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%A3-76153-2022;https://monitor-pb.ru/customer/0277014204
any;центробежный компрессор;43-ТП-09045-2021;30.07.2021;1651044095;"АО ""ТАНЕКО""";«Техническое перевооружение. Гидроочистка нафты (тит.007 сек.1300). Подготовка буферного газа на первичные уплотнения центробежного компрессора 1300К0001 установки Гидроочистки нафты», шифр ПКО 856-20»;ТП;1644096286;"ООО МИП ""НЭС ПРОФЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%9F-09045-2021;https://monitor-pb.ru/customer/1651044095
any;центробежный компрессор;49-ТП-25844-2016;25.07.2016;7708153631;"ООО ""Комдиагностика""";«Автоматизированная система управления центробежными компрессорами 3MCL1007 фирмы «АТЕЛЬЕ и ШАНТЬЕ ДЕ БРЕТАНЬ пропано-холодильной установки У-380 цеха № 3 Газоперерабатывающего завода» Шифр КОМД.425200.103;ТП;7729700980;"ООО ""МИК - ИНЖИНИРИНГ""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%9F-25844-2016;https://monitor-pb.ru/customer/7708153631
any;центробежный компрессор;53-ТУ-03514-2015;11.03.2015;6320004728;"АО ""ТОАЗ""";Центробежный компрессор типа:ЦНД 4М-8-6, заводской №4-6-3237ЦВД 3М10-8, заводской №3-8-3240,технологический индекс К-602, 3 агрегат, цех №03А;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-03514-2015;https://monitor-pb.ru/customer/6320004728
any;центробежный компрессор;57-ТУ-28514-2016;03.10.2016;7206025040;"ООО ""СИБУР Тобольск""";Компрессор центробежный двухсекционный марки 1АТКП-435-1600, поз. М-112, зав. № 78006», отделение Б-1/1, ТСЦ, ООО «СИБУР Тобольск», г. Тобольск;ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28514-2016;https://monitor-pb.ru/customer/7206025040
any;центробежный компрессор;59-ТУ-22823-2014;20.10.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";на центробежный компрессор К-890-121-1, поз. КЦ 101/1, зав. № 8129, установленный в машинном зале КСГ «Муравленковский ГПЗ» - филиал ОАО «СибурТюменьГаз»;ТУ;7202012280;ЗАО НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-22823-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-24343-2014;29.10.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";на центробежный компрессор К-890-121-1, поз. КЦ 101/3, зав. № 7882, установленный в цехе подготовки газа УКГ-1 «Губкинский ГПЗ» - филиал ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-24343-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27113-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-101/1 в машзале УКГ-1 (технологический № НЦ-102/2, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27113-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27114-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-101/2 в машзале УКГ-1 (технологический № НЦ-102/1, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27114-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27115-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-101/2 в машзале УКГ-1 (технологический № НЦ-102/2, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГа;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27115-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27116-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-101/3 в машзале УКГ-1 (технологический № НЦ-102/1, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27116-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27119-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой насос, установленный на компрессоре КЦ-101/3 в машзале УКГ-1 (технологический № НЦ-102/2, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27119-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;49-ТУ-06649-2017;27.02.2017;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";центробежный компрессор 3MCL 1007 с маслонасосами 381K01DP01A/B, технологический №381K01D, заводской №558, установленного на установке У-380 Газоперерабатывающего завода ООО «Газпром добыча Оренбург»;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-06649-2017;https://monitor-pb.ru/customer/5610058025
any;центробежный компрессор;49-ТУ-14943-2016;13.05.2016;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";центробежный компрессор BCL 605, зав. №10258, станц. № 5.1, установленный на ДКС-1 Газопромыслового управления (ГПУ) ООО «Газпром добыча Оренбург»;ТУ;5610003940;"АО ""Системы и технологии обеспечения безопасности. Техдиагностика""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-14943-2016;https://monitor-pb.ru/customer/5610058025
any;центробежный компрессор;49-ТУ-34307-2018;20.09.2018;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";центробежный компрессор ЦК-135/8 тех.671ГПА-01-02, заводской номер 84031, установленного на установке У-33 гелиевого завода ООО «Газпром добыча Оренбург».;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-34307-2018;https://monitor-pb.ru/customer/5610058025
any;центробежный компрессор;53-ТУ-11601-2014;01.07.2014;6320004728;"АО ""ТОАЗ""";Центробежный компрессор типа: ЦНД 4М-8-6, заводской №4-8-3233 ЦВД 3М10-8, заводской №3-8-3236, технологический индекс К-602, 1 агрегат, цех №1А;ТУ;6316081279;"ООО ""НПК ""СИНКО""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-11601-2014;https://monitor-pb.ru/customer/6320004728
any;центробежный компрессор;57-ТУ-28513-2016;03.10.2016;7206025040;"ООО ""СИБУР Тобольск""";Компрессор центробежный двухсекционный марки АТКП-435-1600, поз. М-104/1, зав. № 79003», отделение Б-1/1, ТСЦ, ООО «СИБУР Тобольск», г. Тобольск;ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28513-2016;https://monitor-pb.ru/customer/7206025040
any;центробежный компрессор;57-ТУ-28516-2016;03.10.2016;7206025040;"ООО ""СИБУР Тобольск""";Компрессор центробежный двухсекционный марки АТКП-435-1600, поз. М-104/3, зав. № 90006», отделение Б-1/1, ТСЦ, ООО «СИБУР Тобольск», г. Тобольск;ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28516-2016;https://monitor-pb.ru/customer/7206025040
any;центробежный компрессор;57-ТУ-28517-2016;03.10.2016;7206025040;"ООО ""СИБУР Тобольск""";Компрессор центробежный двухсекционный марки АТКП-435-1600, поз. М-104/2, зав. № 78005», отделение Б-1/1, ТСЦ, ООО «СИБУР Тобольск», г. Тобольск;ТУ;7801082551;"АО НДЦ НПФ ""РУССКАЯ ЛАБОРАТОРИЯ""";не соответствует;https://monitor-pb.ru/conclusion/57-%D0%A2%D0%A3-28517-2016;https://monitor-pb.ru/customer/7206025040
any;центробежный компрессор;58-ЗС-01290-2014;10.02.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";"сооружение: железобетонный фундамент оборудования ""Компрессор центробежный К-890-121-1, позиция № КЦ-101/1, зав. № 6904, инв. № 6143"", ""Южно-Балыкский ГПЗ"" - филиал ОАО ""СибурТюменьГаз"", г. Пыть-Ях";ЗС;7446004284;"ООО ""ВЕЛД""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%97%D0%A1-01290-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;59-ТУ-27111-2014;19.11.2014;7202116628;"АО ""СИБУРТЮМЕНЬГАЗ""";центробежный пусковой масляный насос, установленный на компрессоре КЦ-101/1 в машзале УКГ-1 (технологический № НЦ-102/1, заводской № б/н) Губкинского ГПЗ- филиала ОАО «СибурТюменьГаз»;ТУ;7203296780;ООО НПЦ СИБНЕФТЕГАЗДИАГНОСТИКА;соответствует;https://monitor-pb.ru/conclusion/59-%D0%A2%D0%A3-27111-2014;https://monitor-pb.ru/customer/7202116628
any;центробежный компрессор;70-ТУ-02677-2015;29.06.2015;8401005730;"ПАО ""ГМК ""НОРИЛЬСКИЙ НИКЕЛЬ""";Центробежный азотный компрессор тип ЦК-135/8, ст. № 3/38М, зав. № 78016, инв. № 017158, установленный на кислородной станции НМЗ имени Б.И. Колесникова;ТУ;7709842345;"ООО ""БЕЗОПАСНОСТЬ В ПРОМЫШЛЕННОСТИ""";соответствует;https://monitor-pb.ru/conclusion/70-%D0%A2%D0%A3-02677-2015;https://monitor-pb.ru/customer/8401005730
any;центробежный компрессор;03-ТП-11695-2023;28.08.2023;6227007322;"АО ""РНПК""";техническое перевооружение опасного производственного объекта «Монтаж линии байпаса антипомпажного холодильника 02-Х-14 центробежного компрессора 02-ЦК-1 на установке низкотемпературной изомеризации цеха №3»;ТП;5836688727;"ООО ""ТЕХНОРИСК""";соответствует;https://monitor-pb.ru/conclusion/03-%D0%A2%D0%9F-11695-2023;https://monitor-pb.ru/customer/6227007322
any;центробежный компрессор;18-ТУ-09423-2014;19.06.2014;7601001107;"ПАО ""СЛАВНЕФТЬ-ЯНОС""";"""Газовый центробежный компрессор 5ГЦ1-245/9, зав. № 83004, поз. по схемеГК-101А, установка сернокислотного алкирования 25/7 цеха № 5, предприятия ОАО ""Славнефть-ЯНОС"", г. Ярославль""";ТУ;7606048437;"ООО ""СЕВЕРНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/18-%D0%A2%D0%A3-09423-2014;https://monitor-pb.ru/customer/7601001107
any;центробежный компрессор;41-ТП-31938-2017;22.09.2017;0266048970;"ООО ""ГАЗПРОМ НЕФТЕХИМ САЛАВАТ""";«Техническое перевооружение. Монтаж дополнительной стойки с сепаратором и фильтрами грубой очистки на центробежном компрессоре поз. АК-101 установки ГО-4 цеха №11 НПЗ» (5766577-(2553)-Н593);ТП;0278102968;"ООО ""ЭЦПБ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%A2%D0%9F-31938-2017;https://monitor-pb.ru/customer/0266048970
any;центробежный компрессор;43-ТП-05812-2017;09.06.2017;1651044095;"АО ""ТАНЕКО""";«АО «ТАНЕКО». Площадка производства переработки нефти. Тит. 014 (4100) Комбинированная установка гидрокрекинга. Подготовка буферного газа на первичные уплотнения центробежного компрессора К0101» (Шифр: ПКО 360-16).;ТП;7709045974;"Красноярский филиал ФГУП ВО ""Безопасность""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%9F-05812-2017;https://monitor-pb.ru/customer/1651044095
any;центробежный компрессор;49-ТУ-01759-2019;18.01.2019;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";центробежный компрессор RD6-4S, технологический №10С301А (инвентарный №124838), установленный на установке У-10-11-12 газоперерабатывающего завода (ГПЗ) ООО «Газпром добыча Оренбург»;ТУ;5610003940;"АО ""Системы и технологии обеспечения безопасности. Техдиагностика""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-01759-2019;https://monitor-pb.ru/customer/1102054991
any;центробежный компрессор;53-ТУ-13881-2016;22.07.2016;6323049893;"ООО ""ТОЛЬЯТТИКАУЧУК""";Центробежный компрессор типа ТК2Р-444 «Сулика»,техн. № 301/2, зав. № 805908, инв. № 1462-1/01Б установка синтеза метилтретбутилового эфира (МТБЭ) и очистки изопентана растворителя (ИП-3-4);ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-13881-2016;https://monitor-pb.ru/customer/6323049893
any;центробежный компрессор;66-ТУ-11401-2021;26.08.2021;;;центробежный компрессор 5ЦД-208/30-45М, технологический номер ЦК-201, заводской номер 96001;ТУ;2463201580;"ООО НПО ""СИБЭРА""";;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-11401-2021;
any;центробежный компрессор;18-ТУ-09426-2014;19.06.2014;7601001107;"ПАО ""СЛАВНЕФТЬ-ЯНОС""";"""Газовый центробежный компрессор 5ГЦ1-245/9-М2, зав. № 83001, поз. по схемеГК-101Б, установка сернокислотного алкилирования 25/7 цеха № 5, предприятия ОАО ""Славнефть-ЯНОС"", г. Ярославль""";ТУ;7606048437;"ООО ""СЕВЕРНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/18-%D0%A2%D0%A3-09426-2014;https://monitor-pb.ru/customer/7601001107
any;центробежный компрессор;49-ТУ-06618-2017;27.02.2017;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";центробежный компрессор RD6-4S с маслонасосами 10CP301BA/B, технологический №10С301В, заводской №865 RC, установленной на установке У-10-12 Газоперерабатывающего завода ООО «Газпром добыча Оренбург»;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-06618-2017;https://monitor-pb.ru/customer/5610058025
any;центробежный компрессор;49-ТУ-07964-2019;20.02.2019;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";техническое устройство – центробежный компрессор типа BCL 605 cт. № ГПА-6.1, зав. №10257 установленный на ДКС-1 (цех №1) Газопромыслового управления ООО “Газпром добыча Оренбург”;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-07964-2019;https://monitor-pb.ru/customer/5610058025
any;центробежный компрессор;49-ТУ-07993-2019;20.02.2019;5610058025;"ООО ""ГАЗПРОМ ДОБЫЧА ОРЕНБУРГ""";техническое устройство – центробежный компрессор типа BCL 605 cт. № ГПА-4.2, зав. №10440 установленный на ДКС-2 (цех №2) Газопромыслового управления ООО “Газпром добыча Оренбург”;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-07993-2019;https://monitor-pb.ru/customer/5610058025
any;центробежный компрессор;49-ТУ-25427-2019;18.06.2019;1102054991;"ООО ""ГАЗПРОМ ПЕРЕРАБОТКА""";техническое устройство: центробежный компрессор 77.0,5.1,09, технологический № 3У50К01В, инвентарный №03*124823, установленного на установке 3У-50 Оренбургского газоперерабатывающего завода филиал ООО «Газпром переработка»;ТУ;5611022790;"ООО СЗ ""ИСК ""СТРОЙТЕХСЕРВИС""";соответствует;https://monitor-pb.ru/conclusion/49-%D0%A2%D0%A3-25427-2019;https://monitor-pb.ru/customer/1102054991
