srok;zapros;nomer;data;inn_zakazchika;zakazchik;obekt;tip;inn_eo;ekspertnaya_org;vyvod;istochnik;istochnik_zakazchik
any;компрессорный агрегат;01-ТУ-02728-2015;02.07.2015;7729099008;"ОАО ""Московский хладокомбинат № 14""";Аммиачный поршневой компрессор MYCOM-130, зав. № В8504, агрегата № 3, компрессорного цеха № 1;ТУ;7709122844;"ООО НПП ""МЕХАНИК""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-02728-2015;https://monitor-pb.ru/customer/7729099008
any;компрессорный агрегат;01-ТУ-02729-2015;02.07.2015;7729099008;"ОАО ""Московский хладокомбинат № 14""";Аммиачный поршневой компрессор MYCOM-95, зав. № А8211, агрегата № 3, компрессорного цеха № 1;ТУ;7709122844;"ООО НПП ""МЕХАНИК""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-02729-2015;https://monitor-pb.ru/customer/7729099008
any;компрессорный агрегат;01-ТУ-02730-2015;02.07.2015;7729099008;"ОАО ""Московский хладокомбинат № 14""";Аммиачный поршневой компрессор MYCOM-130, зав. № В1016, агрегата № 2, компрессорного цеха № 1;ТУ;7709122844;"ООО НПП ""МЕХАНИК""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-02730-2015;https://monitor-pb.ru/customer/7729099008
any;компрессорный агрегат;01-ТУ-02731-2015;02.07.2015;7729099008;"ОАО ""Московский хладокомбинат № 14""";Аммиачный поршневой компрессор MYCOM-130, зав. № В8509, агрегата № 1, компрессорного цеха № 1;ТУ;7709122844;"ООО НПП ""МЕХАНИК""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-02731-2015;https://monitor-pb.ru/customer/7729099008
any;компрессорный агрегат;01-ТУ-02732-2015;02.07.2015;7729099008;"ОАО ""Московский хладокомбинат № 14""";Аммиачный поршневой компрессор MYCOM-95, зав. № А1052, агрегата № 1, компрессорного цеха № 1;ТУ;7709122844;"ООО НПП ""МЕХАНИК""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-02732-2015;https://monitor-pb.ru/customer/7729099008
any;компрессорный агрегат;01-ТУ-02733-2015;02.07.2015;7729099008;"ОАО ""Московский хладокомбинат № 14""";Аммиачный поршневой компрессор MYCOM-95, зав. № А1053, агрегата № 2, компрессорного цеха № 1;ТУ;7709122844;"ООО НПП ""МЕХАНИК""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-02733-2015;https://monitor-pb.ru/customer/7729099008
any;компрессорный агрегат;01-ТУ-06339-2016;10.10.2016;7718013714;"АО ""ЧМПЗ""";Тандемный компрессорный агрегат S3-900 / S3-2500 регистрационный №б/н, заводской №52853 / 80664;ТУ;7704811304;"ООО ""ПРОМЭКСПЕРТИЗА"" (ИНН 7704811304)";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-06339-2016;https://monitor-pb.ru/customer/7718013714
any;компрессорный агрегат;01-ТУ-07590-2020;18.06.2020;7722352710;"ООО ""КОНСОРС СЕРВИС""";сосуды компрессорного агрегата № 2 (первая очередь) в составе ОПО «Площадка холодильного хозяйства»;ТУ;7701743832;"ООО ""ЭКСПЕРТНЫЙ ЦЕНТР НЕФТЕГАЗБЕЗОПАСНОСТЬ""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-07590-2020;https://monitor-pb.ru/customer/7722352710
any;компрессорный агрегат;01-ТУ-07604-2020;18.06.2020;7722352710;"ООО ""КОНСОРС СЕРВИС""";сосуды компрессорного агрегата № 1 (первая очередь) в составе ОПО «Площадка холодильного хозяйства».;ТУ;7701743832;"ООО ""ЭКСПЕРТНЫЙ ЦЕНТР НЕФТЕГАЗБЕЗОПАСНОСТЬ""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-07604-2020;https://monitor-pb.ru/customer/7722352710
any;компрессорный агрегат;05-ТУ-08879-2021;08.06.2021;6950187527;"ООО ""СГ-МАРКЕТ""";сосуд (маслоотделитель агрегата компрессорного 2А 110) зав.№2347;ТУ;7606048437;"ООО ""СЕВЕРНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/05-%D0%A2%D0%A3-08879-2021;https://monitor-pb.ru/customer/6950187527
any;компрессорный агрегат;41-ЗС-06087-2021;04.02.2021;0276053659;"ООО ""ГАЗПРОМ ТРАНСГАЗ УФА""";Компрессорный цех на 8 агрегатов КС-2 Ургала здание БТПГ, инв. № 081089;ЗС;7805704098;"ООО ""МОНОЛИТ-СПБ""";соответствует;https://monitor-pb.ru/conclusion/41-%D0%97%D0%A1-06087-2021;https://monitor-pb.ru/customer/0276053659
any;компрессорный агрегат;43-ТУ-15788-2019;15.10.2019;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";Винтовой компрессорный агрегат 7ВКГ 50/7 зав. № 80016, инв.№ 49090;ТУ;1659107646;"ООО ""ПЭЦ ""ПРИКАМЬЕ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-15788-2019;https://monitor-pb.ru/customer/1644003838
any;компрессорный агрегат;43-ТУ-16987-2019;28.10.2019;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";Винтовой компрессорный агрегат 7ВКГ 30/7 зав. № 86002, инв.№ 202330;ТУ;1659107646;"ООО ""ПЭЦ ""ПРИКАМЬЕ""";не соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-16987-2019;https://monitor-pb.ru/customer/1644003838
any;компрессорный агрегат;43-ТУ-17397-2018;13.11.2018;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";Поршневой компрессорный агрегат КСБУ-5А, техн.№ К-2, зав. № 23419;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-17397-2018;https://monitor-pb.ru/customer/1644003838
any;компрессорный агрегат;46-ТУ-800919-2026;24.04.2026;4630001603;"АО ""КУРСКИЙ ХЛАДОКОМБИНАТ""";Компрессорный агрегат «F2MS3-2500» рег. №5, зав. №52969 Эксплуатирующая организация: АО «Курский Хладокомбинат»;ТУ;4632119417;"ООО ""ЦЕНТР ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-800919-2026;https://monitor-pb.ru/customer/4630001603
any;компрессорный агрегат;46-ТУ-800937-2026;24.04.2026;4630001603;"АО ""КУРСКИЙ ХЛАДОКОМБИНАТ""";Компрессорный агрегат «F2MS3-2500» рег. №3, зав. №54188 Эксплуатирующая организация: АО «Курский Хладокомбинат»;ТУ;4632119417;"ООО ""ЦЕНТР ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-800937-2026;https://monitor-pb.ru/customer/4630001603
any;компрессорный агрегат;46-ТУ-800952-2026;24.04.2026;4630001603;"АО ""КУРСКИЙ ХЛАДОКОМБИНАТ""";Компрессорный агрегат «А-110» рег. №7, зав. №6817 Эксплуатирующая организация: АО «Курский Хладокомбинат»;ТУ;4632119417;"ООО ""ЦЕНТР ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-800952-2026;https://monitor-pb.ru/customer/4630001603
any;компрессорный агрегат;46-ТУ-800962-2026;24.04.2026;4630001603;"АО ""КУРСКИЙ ХЛАДОКОМБИНАТ""";Компрессорный агрегат «А-110», рег. №6, зав. №6328 Эксплуатирующая организация: АО «Курский Хладокомбинат»;ТУ;4632119417;"ООО ""ЦЕНТР ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-800962-2026;https://monitor-pb.ru/customer/4630001603
any;компрессорный агрегат;46-ТУ-800978-2026;24.04.2026;4630001603;"АО ""КУРСКИЙ ХЛАДОКОМБИНАТ""";Компрессорный агрегат «АД-130» рег. №2, зав. №1163 Эксплуатирующая организация: АО «Курский Хладокомбинат»;ТУ;4632119417;"ООО ""ЦЕНТР ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-800978-2026;https://monitor-pb.ru/customer/4630001603
any;компрессорный агрегат;46-ТУ-801012-2026;24.04.2026;4630001603;"АО ""КУРСКИЙ ХЛАДОКОМБИНАТ""";Компрессорный агрегат «АД-130» рег. №1, зав. №1140 Эксплуатирующая организация: АО «Курский Хладокомбинат»;ТУ;4632119417;"ООО ""ЦЕНТР ЭКСПЕРТ""";соответствует;https://monitor-pb.ru/conclusion/46-%D0%A2%D0%A3-801012-2026;https://monitor-pb.ru/customer/4630001603
any;компрессорный агрегат;48-ТП-38102-2015;02.10.2015;5902100242;"ООО НИППППД ""Недра""";ТЕХНИЧЕСКОЕ ПЕРЕВООРУЖЕНИЕ ЦЕНТРОБЕЖНОГО КОМПРЕССОРНОГО АГРЕГАТА К-1000 НА ГКС «КАМЕННЫЙ ЛОГ»;ТП;590580159265;Индивидуальный предприниматель Сюр Анатолий Николаевич;соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%9F-38102-2015;https://monitor-pb.ru/customer/5902100242
any;компрессорный агрегат;48-ТУ-00935-2016;18.01.2016;7703647595;"АО ""ОХК ""УРАЛХИМ""";Компрессорный агрегат углекислого газа, поз. GB-101, цеха №3 АО «Минеральные удобрения» г.Пермь;ТУ;5911057642;"ООО ""АПЭ""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-00935-2016;https://monitor-pb.ru/customer/7703647595
any;компрессорный агрегат;48-ТУ-23227-2019;03.06.2019;5904006044;"АО ""ПРОТОН-ПМ""";вакуумно-компрессорный агрегат ВКА-750 ПО зав. №66, рег. №27901, корпуса 30а цеха 9;ТУ;5911057642;"ООО ""АПЭ""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-23227-2019;https://monitor-pb.ru/customer/5904006044
any;компрессорный агрегат;48-ТУ-36541-2018;02.10.2018;5920000071;"ЗАО ""Молоко"" (ИНН 5920000071)";агрегат компрессорный одноступенчатый NF-811 зав.№ 1989 предназначен для компримирования аммиака;ТУ;1840009770;"ООО ""ЭкспертСервис"" (ИНН 1840009770)";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-36541-2018;https://monitor-pb.ru/customer/5920000071
any;компрессорный агрегат;48-ТУ-60809-2015;24.12.2015;5905021239;"ОАО ""Минеральные удобрения""";Компрессорный агрегат природного газа, поз. 102-J, цеха №2 АО «Минеральные удобрения» г.Пермь;ТУ;5911057642;"ООО ""АПЭ""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-60809-2015;https://monitor-pb.ru/customer/5905021239
any;компрессорный агрегат;48-ТУ-92837-2023;05.12.2023;7703647595;"АО ""ОХК ""УРАЛХИМ""";Компрессорный агрегат углекислого газа поз. GВ-101, зав. № Р71045;ТУ;5905301934;"ООО ""РЦ ЭХО""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-92837-2023;https://monitor-pb.ru/customer/7703647595
any;компрессорный агрегат;53-ЗС-22961-2019;25.11.2019;6315000291;"ООО ""ГАЗПРОМ ТРАНСГАЗ САМАРА""";Здание компрессорного цеха на 8 агрегатах КЦ-3 КС Сергиевская Сергиевского ЛПУМГ;ЗС;5010002630;"ООО ""НТЦ ""АНКЛАВ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%97%D0%A1-22961-2019;https://monitor-pb.ru/customer/6315000291
any;компрессорный агрегат;53-ЗС-22964-2019;25.11.2019;6315000291;"ООО ""ГАЗПРОМ ТРАНСГАЗ САМАРА""";Здание компрессорного цеха на 3 агрегатах КЦ-1 КС Сергиевская Сергиевского ЛПУМГ;ЗС;5010002630;"ООО ""НТЦ ""АНКЛАВ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%97%D0%A1-22964-2019;https://monitor-pb.ru/customer/6315000291
any;компрессорный агрегат;53-ЗС-23659-2019;29.11.2019;6315000291;"ООО ""ГАЗПРОМ ТРАНСГАЗ САМАРА""";Здание компрессорного цеха на 5 агрегатах КЦ-1 КС Сергиевская Сергиевского ЛПУМГ;ЗС;5010002630;"ООО ""НТЦ ""АНКЛАВ""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%97%D0%A1-23659-2019;https://monitor-pb.ru/customer/6315000291
any;компрессорный агрегат;53-ТУ-39874-2022;11.05.2022;6318105574;"АО ""МЕТАЛЛИСТ-САМАРА""";Вакуумно-компрессорный агрегат ВКА-200 регистрационный № 45228, заводской № 1;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/53-%D0%A2%D0%A3-39874-2022;https://monitor-pb.ru/customer/6318105574
any;компрессорный агрегат;58-ТУ-02002-2016;19.01.2016;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат BOGE S-25, заводской № 19485 установленный на ЦППН-2, ООО ""РН-Юганскнефтегаз""";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-02002-2016;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;58-ТУ-02008-2016;19.01.2016;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат BOGE S-61, заводской № 28612 установленный на ЦППН-6, ООО ""РН-Юганскнефтегаз""";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-02008-2016;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;58-ТУ-02032-2016;19.01.2016;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат BOGE S-25, заводской № 19488 установленный на ЦППН-2, ООО ""РН-Юганскнефтегаз""";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-02032-2016;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;58-ТУ-02249-2016;20.01.2016;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат BOGE S-25, заводской № 52697 установленный на ЦППН-3, ООО ""РН-Юганскнефтегаз""";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-02249-2016;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;58-ТУ-02256-2016;20.01.2016;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат BOGE S-25, заводской № 19484 установленный на ЦППН-2, ООО ""РН-Юганскнефтегаз""";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-02256-2016;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;58-ТУ-20699-2014;02.10.2014;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат 7ВКГ/7, заводской № 86002 ООО ""РН-Юганскнефтегаз"", УСИНГ ЦСПиТГ-3, КСН НС";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-20699-2014;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;58-ТУ-20709-2014;02.10.2014;8604035473;"ООО ""РН-ЮГАНСКНЕФТЕГАЗ""";"компрессорный агрегат 7ВКГ/7, заводской № 90051 ООО ""РН-Юганскнефтегаз"", УСИНГ ЦСПиТГ-3, КСН НС";ТУ;8619007623;"ООО ""Юганскнефтепромбурсервис""";соответствует;https://monitor-pb.ru/conclusion/58-%D0%A2%D0%A3-20709-2014;https://monitor-pb.ru/customer/8604035473
any;компрессорный агрегат;63-ТУ-18783-2015;14.10.2015;2221003500;"ООО ""Алтайхолод""";агрегат винтовой низкотемпературный 21А-410-7-7 (поз. 6, зав. №1048) компрессорного цеха №1;ТУ;2221064239;"ООО НТЭЦ "" ТЕХНОЛОГИЯ """;соответствует;https://monitor-pb.ru/conclusion/63-%D0%A2%D0%A3-18783-2015;https://monitor-pb.ru/customer/2221003500
any;компрессорный агрегат;66-ТУ-585747-2025;26.12.2025;6621014303;"ООО ""Агрофирма""Северная""";техническое устройство: Объект экспертизы: Аммиачный одноступенчатый компрессорный агрегат А110-7-1 инв.№ 000054305;ТУ;6686059895;"ООО ""ИКЦ ""ЭКСПЕРТПРО""";соответствует;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-585747-2025;https://monitor-pb.ru/customer/6621014303
any;компрессорный агрегат;66-ТУ-585778-2025;26.12.2025;6621014303;"ООО ""Агрофирма""Северная""";техническое устройство: Объект экспертизы: Аммиачный одноступенчатый компрессорный агрегат А110-7-1 инв.№ 000054306;ТУ;6686059895;"ООО ""ИКЦ ""ЭКСПЕРТПРО""";соответствует;https://monitor-pb.ru/conclusion/66-%D0%A2%D0%A3-585778-2025;https://monitor-pb.ru/customer/6621014303
any;компрессорный агрегат;48-ТУ-80671-2022;15.12.2022;5904006044;"АО ""ПРОТОН-ПМ""";Заключение экспертизы промышленной безопасности на техническое устройство: Объект экспертизы: Вакуумно-компрессорный агрегат ВКА-750-ПО заводской №66, регистр. № 27901 Местонахождение объекта экспертизы: 614990, Пермский край, г. Пермь, Комсомольский пр., д. 93 Эксплуатирующая организация: АО «Протон-ПМ» Наименование ОПО: «Площадка вакуумно-компрессорного агрегата цеха № 9» Рег. № / класс опасности: А48-11215-0004 / IV;ТУ;1838013120;"ООО ""ИНТЕРПРОМ""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-80671-2022;https://monitor-pb.ru/customer/5904006044
any;компрессорный агрегат;01-ТУ-01665-2014;14.04.2014;7713085659;"АО ""ВБД""";"трубопровод дренажный от аммиачных компрессорных агрегатов до дренажного ресовера РД5, эксплуатируемый на опасном производственном объекте ""Аммиачная холодильная установка"" (рег. № А01-00626-004) компрессорного цеха, ОАО ""Вимм-Билль-Данн"" (площадка Лианозово)";ТУ;7707594915;"ООО ""ПРОТОС ЭКСПЕРТИЗА""";соответствует;https://monitor-pb.ru/conclusion/01-%D0%A2%D0%A3-01665-2014;https://monitor-pb.ru/customer/7713085659
any;компрессорный агрегат;30-ТУ-10141-2017;27.09.2017;2341015890;"ЗАО ""СК ""ЛЕНИНГРАДСКИЙ""";Компрессорный агрегат НФ 811, заводской № 811 1044, установленный в компрессорном цехе Староминского филиала «Сыродел» ЗАО «СК «Ленинградский» по адресу 353600, Российская Федерация, Краснодарский край, ст. Староминская, ул. Ленина, 24;ТУ;2310050439;"ЗАО ""Кубань-Тепло""";соответствует;https://monitor-pb.ru/conclusion/30-%D0%A2%D0%A3-10141-2017;https://monitor-pb.ru/customer/2341015890
any;компрессорный агрегат;30-ТУ-10142-2017;27.09.2017;2341015890;"ЗАО ""СК ""ЛЕНИНГРАДСКИЙ""";Компрессорный агрегат НФ 811, заводской № 811 1379, установленный в компрессорном цехе Староминского филиала «Сыродел» ЗАО «СК «Ленинградский» по адресу 353600, Российская Федерация, Краснодарский край, ст. Староминская, ул. Ленина, 24;ТУ;2310050439;"ЗАО ""Кубань-Тепло""";соответствует;https://monitor-pb.ru/conclusion/30-%D0%A2%D0%A3-10142-2017;https://monitor-pb.ru/customer/2341015890
any;компрессорный агрегат;42-ТУ-01553-2017;07.02.2017;1215102460;"ООО НПФ ""РМЗ""";ЗЭПБ на компрессорный агрегат ПД-55, зав.№1053, эксплуатируемый в ООО НПФ «Республиканский молочный завод», компрессорный цех по адресу: РФ, Республика Марий Эл, г. Йошкар-Ола, ул. Машиностроителей, 131;ТУ;7705507314;"ООО ""НТП ЦЕНТРХИММАШ""";соответствует;https://monitor-pb.ru/conclusion/42-%D0%A2%D0%A3-01553-2017;https://monitor-pb.ru/customer/1215102460
any;компрессорный агрегат;61-ТП-21209-2015;11.11.2015;5506010517;"ФГУП ""ФНПЦ ""Прогресс""";"На рабочую документацию: ""Техническое перевооружение компрессорного участка ФГУП ""НПП Прогресс"" по адресу: г. Омск, ул. 5-я Кордная, 4 в ОАО. Замена компрессорных агрегатов"" (Шифр: 21/П-Р/15)";ТП;5503230338;"ООО ""ЭКФ ""ДиаЛог""";соответствует;https://monitor-pb.ru/conclusion/61-%D0%A2%D0%9F-21209-2015;https://monitor-pb.ru/customer/5506010517
any;компрессорный агрегат;05-ТУ-08890-2021;08.06.2021;6950187527;"ООО ""СГ-МАРКЕТ""";сосуд (маслоотделитель агрегата компрессорного А 110-1) зав. № 5913;ТУ;7606048437;"ООО ""СЕВЕРНЫЙ ЭКСПЕРТНЫЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/05-%D0%A2%D0%A3-08890-2021;https://monitor-pb.ru/customer/6950187527
any;компрессорный агрегат;12-ТУ-09921-2015;13.10.2015;3627000397;"АО ""МИНУДОБРЕНИЯ""";компрессорный двухступенчатый агрегат АД-90-3, поз. № 9/1. Цех АМ-2. корпус 460;ТУ;7840481260;"ООО ""ЕДИНЫЙ ТЕХНИЧЕСКИЙ ЦЕНТР""";соответствует;https://monitor-pb.ru/conclusion/12-%D0%A2%D0%A3-09921-2015;https://monitor-pb.ru/customer/3627000397
any;компрессорный агрегат;25-ТУ-00004-2021;11.01.2021;9701011913;"ООО ""ЗАРУБЕЖНЕФТЬ-ДОБЫЧА ХАРЬЯГА""";"""Компрессорный агрегат Н9-3309 зав. № 01-817, тех. № X-6805""";ТУ;7725843681;"ООО ""ГАЗМАШПРОЕКТ""";соответствует;https://monitor-pb.ru/conclusion/25-%D0%A2%D0%A3-00004-2021;https://monitor-pb.ru/customer/9701011913
any;компрессорный агрегат;26-ТУ-26160-2015;19.11.2015;5191431170;"АО ""КОЛЬСКАЯ ГМК""";Агрегат компрессорный 2А-110-7-3 №2, зав.№ 5797, инв.№ 704285, цеха электролиза никеля;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";соответствует;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-26160-2015;https://monitor-pb.ru/customer/5191431170
any;компрессорный агрегат;26-ТУ-26162-2015;19.11.2015;5191431170;"АО ""КОЛЬСКАЯ ГМК""";Агрегат компрессорный 2А-110-7-3 №1, зав.№ 5799, инв.№ 82426, цеха электролиза никеля;ТУ;7816374814;"ООО ""ГЦЭ - СЕВЕР""";соответствует;https://monitor-pb.ru/conclusion/26-%D0%A2%D0%A3-26162-2015;https://monitor-pb.ru/customer/5191431170
any;компрессорный агрегат;43-ТУ-06427-2019;29.04.2019;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";Центробежный компрессорный агрегат «Галя-П» тип ТК-8RPA 62, техн. № 2П;ТУ;6312031510;"ООО ПФ ""ЭДТОН""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-06427-2019;https://monitor-pb.ru/customer/1644003838
any;компрессорный агрегат;43-ТУ-13589-2024;18.06.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный винтовой ВХ350-7-0 тех. №1, зав. №91006;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-13589-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;43-ТУ-13592-2024;18.06.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный винтовой ВХ350-7-0 тех. №11, зав. №94001;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-13592-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;43-ТУ-15868-2019;16.10.2019;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";Центробежный компрессорный агрегат К-380-103-1 техн.№ 5, зав. № 6370;ТУ;1659107646;"ООО ""ПЭЦ ""ПРИКАМЬЕ""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-15868-2019;https://monitor-pb.ru/customer/1644003838
any;компрессорный агрегат;43-ТУ-18771-2019;25.11.2019;1644003838;"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА";центробежный компрессорный агрегат К-380-103-1 техн.№ 4, зав. № 5371;ТУ;1659107646;"ООО ""ПЭЦ ""ПРИКАМЬЕ""";не в полной мере;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-18771-2019;https://monitor-pb.ru/customer/1644003838
any;компрессорный агрегат;43-ТУ-26037-2024;17.10.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный винтовой ВХ350-7-0 тех. №9, зав. №94006;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-26037-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;43-ТУ-26038-2024;17.10.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный поршневой 2П110-7-2 тех. №2, зав. №8881;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-26038-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;43-ТУ-29669-2024;14.11.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный поршневой П220-7-2 тех. №12, зав. №10368;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-29669-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;43-ТУ-29670-2024;14.11.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный винтовой ВХ350-7-0 тех. №10, зав. №95005;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-29670-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;43-ТУ-29671-2024;14.11.2024;1660297582;"ООО ""КАЗАНСКИЙ МОЛОЧНЫЙ КОМБИНАТ""";Агрегат компрессорный поршневой П220-7-2 тех. №13, зав. №5123;ТУ;1658210961;"ООО ""ТЕХКОНТРОЛЬ+""";соответствует;https://monitor-pb.ru/conclusion/43-%D0%A2%D0%A3-29671-2024;https://monitor-pb.ru/customer/1660297582
any;компрессорный агрегат;48-ТУ-07081-2015;02.03.2015;5904006044;"АО ""ПРОТОН-ПМ"""; Вакуумно-компрессорный агрегат ВКА-750 ПО зав. №66, рег. №27901, цеха 9;ТУ;5902178256;"ООО ""Верхнекамский центр промышленной экспертизы""";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-07081-2015;https://monitor-pb.ru/customer/5904006044
any;компрессорный агрегат;48-ТУ-36550-2018;02.10.2018;5920000071;"ЗАО ""Молоко"" (ИНН 5920000071)";безопасности агрегат компрессорный двухступенчатый NF-612 зав.№ 612294 предназначен для компримирования аммиака;ТУ;1840009770;"ООО ""ЭкспертСервис"" (ИНН 1840009770)";соответствует;https://monitor-pb.ru/conclusion/48-%D0%A2%D0%A3-36550-2018;https://monitor-pb.ru/customer/5920000071
