inn;predpriyatie;klyuch;tender_id;predmet;sozdan;do;company_id;company;chya_zakupka
4220020218;ТопПром;без слова, вся страница компании;732319;"Ремонт и сервисное обслуживание светильников СВГ Луч 3М согласно графика. ООО ""Шахта""Абашевская"". 2023г. (id732319)";27.02.2023;06.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;732325;"Поверка аппаратуры аэрогазового контроля , измерительных приборов , светильников и приборов проверки герметичности самоспасателей согласно графика. ООО ""Шахта ""Абашевская"". 2023г. (id732325)";27.02.2023;06.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;732292;"Ремонт и сервисное обслуживание аппаратуры аэрогазового контроля согласно графика. ООО ""Шахта ""Абашевская"".2023г. (id732292)";27.02.2023;06.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;732297;Коагулянт Decleave-М 1005А. ш. Абашевская. Март - Август 2023 (id732297);27.02.2023;01.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;731721;Пружина грохота ГИСЛ-62. ОФ Коксовая. Февраль 2023г. (id731721);22.02.2023;10.03.2023 в 07:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;731492;"Капитальный ремонт насосов BQS 1450-360/9-2000. ООО ""Шахта ""Абашевская"".2023г. (id731492)";21.02.2023;14.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;731474;"Усиление строительных конструкций зданий и сооружений согласно ТЗ. ООО ""ОФ ""Коксовая"". 2023г. (id731474)";21.02.2023;20.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;731446;"Коробка передач ZF 6S1200BO 1350.003.037. ООО ""ТрансАвто"". Февраль-Март 2023г. (id731446)";21.02.2023;27.02.2023 в 23:00;80155;ТрансАвто (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;730732;"Разработка проекта рекультивации нарушенных земель согласно ТЗ. ООО""Шахта ""Юбилейная"". 2023г. (id730732)";20.02.2023;03.03.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;730573;"Кабельная продукция. Шахта ""Юбилейная"". Март-апрель 2023г. (id730573)";20.02.2023;22.02.2023 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;730091;Подшипники T 5356. ЦОФ Щедрухинская. Март 2023 г. (id730091);17.02.2023;21.02.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;729996;"Ревизия и наладка подъемной установки и высоковольтного оборудования согласно графика. ООО ""Шахта""Абашевская"".2023г. (id729996)";17.02.2023;27.02.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;728940;"Конвейерный комплекс для транспортировки и складирования угольного концентрата на складах согласно ТЗ . ООО ""ОФ ""Коксовая"". 2023-2024гг. (id728940)";15.02.2023;13.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;728862;"Ремонт комплектующих АТС Коралл. ООО ""Шахта ""Юбилейная"". 2023г. (id728862)";15.02.2023;20.03.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;728827;Аппараты телефонные шахтные. Шахта Юбилейная. Март 2023г. (id728827);15.02.2023;17.02.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;728592;"Автошины. ООО ""ТрансАвто"". Февраль -Март 2023г. (id728592)";14.02.2023;17.02.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;727142;"Срочно.Люлька подвесная монтажная согласно ТЗ. ООО ""Шахта""Юбилейная"". Март 2023г. (id727142)";10.02.2023;14.02.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;726846;Канаты. ш. Юбилейная. Февраль 2023г. (id726846);09.02.2023;13.02.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;726602;"Выполнение работ по мониторингу состояния окружающей среды согласно ТЗ. ООО ""Шахта""Абашевская"" .2023г (id726602)";09.02.2023;14.02.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;724757;Датчик расхода воды с дискретным реле (10823). ЦОФ Щедрухинская. Июнь 2023 г. (id724757);06.02.2023;08.02.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;724212;Коммутатор промышленный Moxa EDS-516А-MM-SC, Ethernet/IP. ЦОФ Щедрухинская. Март 2023 г. (id724212);03.02.2023;06.02.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;722525;Мотор-редуктор 1МЧ-160-71-52-У2, 11кВ. ЦОФ Щедрухинская. Март 2023 г. (id722525);03.02.2023;06.02.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;722764;"Разработка документации ""Техническое перевооружение опасного производственного объекта в части модернизации аспирационных систем и приточно-вытяжных установок"". ООО ""ОФ ""Коксовая"" . 2023г. (id715217) (2-й этап торгов)-Аукцион (id722764)";31.01.2023;01.02.2023 в 07:20;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;722688;Кисель детоксикационный. ОФ Коксовая. Февраль-Апрель 2023г. (id722688);31.01.2023;03.02.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;722633;Сита шпальтовые ОФ Коксовая. Март-Май 2023г. (id722633);31.01.2023;05.02.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;722616;Реагент Брент-ПСДВ. ОФ Коксовая. Февраль-Апрель 2023г. (id722616);31.01.2023;03.02.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;722599;Электротехническая продукция. ОФ Коксовая. Январь 2023г. (id722599);31.01.2023;02.02.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;721810;"Поставка и монтаж системы коагуляционного мокрого пылеулавливания котельной согласно проектным решениям ""Техническое перевооружение системы золоулавливания угольной котельной"" согласно ТЗ. ООО ""ОФ ""Коксовая"". 2023г. (id721810)";30.01.2023;10.03.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;717643;Мотор-редуктор SEW KAF77 DRS100M4. ЦОФ Щедрухинская. Апрель 2023 г. (id717643);30.01.2023;01.02.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;721137;Натрия гипохлорит А120. Ш. Абашевская. Февраль 2023 (id721137);27.01.2023;31.01.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;720013;Инструмент. ш. Юбилейная. Февраль 2023г. (id720013);25.01.2023;27.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;719650;"Респиратор изолирующий. Шахта ""Юбилейная"". Февраль 2023г. (id719650)";24.01.2023;26.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;719483;"Проведение исследований промвыбросов организованных источников и проведение режимно-наладочных испытаний котлов КЕ 10/14 котельной согласно ТЗ. ООО ""ОФ""Коксовая"". Февраль-Март 2023г. (id719483)";24.01.2023;27.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;719429;"Запасные части к дизель-гидравлическому локомотиву DZK-1800. Шахта ""Юбилейная"". Февраль 2023г. (id719429)";24.01.2023;27.01.2023 в 09:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;719405;Сантехническая продукция. ш. Юбилейная. Февраль 2023г (id719405);24.01.2023;30.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;718904;Пневматическая дрель согласно ТЗ. Шахта Юбилейная. Февраль 2023г. (id718904);23.01.2023;25.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;718801;"Разработка документации ""Научно-исследовательской работы по обоснованию возможности уменьшения длины анкеров для крепления подвесных монорельсовых дорог "". согласно ТЗ. ООО ""Шахта ""Юбилейная"".2023г. (id715997) (2-й этап торгов)-АУКЦИОН (id718801)";23.01.2023;23.01.2023 в 10:17;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;718300;"Дистанционный комплекс пожаротушения согласно ТЗ. ООО ""Шахта ""Юбилейная"". Апрель 2023г. (id718300)";20.01.2023;31.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;717938;"Углесос У900/90 . ООО ""Шахта ""Юбилейная . Апрель 2023г. (id717938)";19.01.2023;25.01.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;717758;"Мобильное устройство связи ЕСОН/АК-Р исп.В. ООО ""Шахта ""Юбилейная"". Май 2023г. (id717758)";19.01.2023;26.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;717696;"Капитальный ремонт бурового станка АБГ 300 согласно ТЗ. ООО ""Шахта""Юбилейная"".2023г. (id717696)";19.01.2023;09.02.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;717562;Полиэтиленовая труба и фитинги. ЦОФ Щедрухинская. Февраль 2023 г. (id717562);19.01.2023;20.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;717091;Реагент-Брент-ПСДВ. ОФ Коксовая. Февраль-Апрель 2023г. (id717091);18.01.2023;23.01.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;716923;Пружины. ЦОФ Щедрухинская. Март 2023 г. (id716923);18.01.2023;18.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;716524;"СРОЧНО!Кабель КШВЭБбШв(г) 3*120=1*25-6 согласно ТЗ. Шахта ""Юбилейная"".Ноябрь 2022г.-Январь -Февраль 2023г (id716524)";17.01.2023;18.01.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;716410;Насос Warman 4/3. ЦОФ Щедрухинская. Февраль 2023 г. (id716410);17.01.2023;25.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;716376;Насос NETZSCH NEMO. ЦОФ Щедрухинская. Февраль 2023 г. (id716376);17.01.2023;24.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;716378;"СРОЧНО! Кабель бронированный 3*70+1*25-6 (6кВ) согласно ТЗ. Шахта ""Юбилейная"". Февраль 2023г. (id716378)";17.01.2023;18.01.2023 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;716327;Уровнемер УЛМ-31А1-HF-G. ЦОФ Щедрухинская. Май 2023 г. (id716327);17.01.2023;20.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;716317;Расходомер-счетчик электромагнитный Взлет ЭМ Профи. ЦОФ Щедрухинская. Февраль 2023 г. (id716317);17.01.2023;20.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;716311;Выключатели Kraus Naimer.ЦОФ Щедрухинская. Март 2023 г. (id716311);17.01.2023;20.01.2023 в 23:00;80043;ЦОФ Щедрухинская (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;716130;"Фильтрующие элименты. ООО ""ТрансАвто"". Февраль-Апрель 2023 г. (id716130)";16.01.2023;23.01.2023 в 15:00;80155;ТрансАвто (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;715997;"Разработка документации ""Научно-исследовательской работы по обоснованию возможности уменьшения длины анкеров для крепления подвесных монорельсовых дорог "". согласно ТЗ. ООО ""Шахта ""Юбилейная"".2023г. (id715997)";16.01.2023;19.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715958;Метизы. ш. Юбилейная. Январь 2023г. (id715958);16.01.2023;18.01.2023 в 06:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715909;"Оборудование для сварочных работ. Шахта ""Юбилейная"".Март-апрель 2023г. (id715909)";16.01.2023;24.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715743;"Хомут. Подхват. Крепь согласно чертежам. Шахта ""Юбилейная"". Февраль-Март 2023г. (id715743)";16.01.2023;17.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715717;"Подшипник 9039388 ГОСТ- 994290. ООО ""Шахта ""Юбилейная"".2023г. (id714417) (2-й этап торгов-запрос скидки) (id715717)";16.01.2023;16.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715447;Контроллер рудничный взрывобезопасный КРВ-2М. ш. Юбилейная. Январь 2023 (id715447);13.01.2023;19.01.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715423;"Элемент футеровки КРФ 135.1400.000, двойной фиксатор КРФД22.1400. Шахта ""Юбилейная"". Февраль 2023г. (id715423)";13.01.2023;17.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715411;"Комплектующие систем шахтной автоматизации. Шахта ""Юбилейная"". Январь - Февраль 2023г. (id715411)";13.01.2023;17.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;715217;"Разработка документации ""Техническое перевооружение опасного производственного объекта в части модернизации аспирационных систем и приточно-вытяжных установок"". ООО ""ОФ ""Коксовая"" . 2023г. (id715217)";13.01.2023;23.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714295;"Вентилятор осевой ZITRON 2хZEL 1-10-90/2 в комплекте с щитом управления на базе плавного пуска типа КСМП 5-2-2 УХЛ5 на два отходящих присоединения согласно ТЗ. ООО ""Шахта""Юбилейная"". 2023г. (id714295)";13.01.2023;24.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714896;"Датчики температуры ДТМ. Шахта ""Юбилейная"".Май-Июнь 2023г. (id714896)";12.01.2023;18.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714762;"ГСМ. АО ""ТопПром"".Январь-Июнь 2023г. (id714762)";12.01.2023;18.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714610;Инструмент. ш. Юбилейная. Январь 2023г. (id713339) (2-й этап торгов) (id714610);12.01.2023;12.01.2023 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713901;РВД и комплектующие. ш.Юбилейная. Январь-Март 2023г. (id713901);11.01.2023;13.01.2023 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714417;"Подшипник 9039388 ГОСТ- 994290. ООО ""Шахта ""Юбилейная"".2023г. (id714417)";11.01.2023;13.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714377;"Электродвигатель взрывозащищенный 400кВт, 6000В, 1500 об/мин. согласно ТЗ. ООО ""Шахта ""Юбилейная"". Июнь 2023г. (id714377)";11.01.2023;23.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714369;"Электродвигатель 2000кВт, 6000В, 1500 об/мин. согласно ТЗ. ООО ""Шахта Юбилейная"". Июнь 2023г. (id714369)";11.01.2023;27.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714366;"Лента конвейерная. ЦОФ ""Щедрухинская"".Март-Июнь 2023г. (id714366)";11.01.2023;18.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714122;"Запасные части комбайнов серии КП. ООО""Шахта""Юбилейная"".2023г. (id714122)";11.01.2023;23.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714238;"Осланцовочная машина в комплекте с вентилятором согласно ТЗ. ООО ""Шахта ""Юбилейная"" .2023г (id714238)";11.01.2023;23.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714309;"Вентилятор ВМЭ-8 660/1140В согласно ТЗ. ООО ""Шахта ""Юбилейная"".2023г (id714309)";11.01.2023;18.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;714313;"Восстановление корон исполнительного органа проходческих комбайнов согласно ТЗ. ООО ""Шахта ""Юбилейная"" .2023г (id714313)";11.01.2023;23.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713748;"Отвал полусферический ЧЕТРА 211112-93-30СБ. Январь 2022г. ООО ""ТрансАвто"". (id713748)";10.01.2023;12.01.2023 в 10:45;80155;ТрансАвто (ТопПром);филиал того же предприятия, ИНН у него свой
4220020218;ТопПром;без слова, вся страница компании;713756;Труба дегазационная d=230мм, Тройник d=230мм с патрубками для дегазационной трубы. Шахта Юбилейная. Январь - февраль 2023г. (id713756);10.01.2023;16.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713339;Инструмент. ш. Юбилейная. Январь 2023г. (id713339);09.01.2023;11.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713233;Электротехническая продукция. ОФ Коксовая. Январь 2023г. (id713233);09.01.2023;11.01.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;713312;"Оборудование и материалы для оснастки ствола. Шахта ""Юбилейная"". Февраль 2023г. (id713312)";09.01.2023;17.01.2023 в 06:10;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713274;"Двери шлюзовые грузолюдские 2200х2600, согласно чертежа. Шахта ""Юбилейная"". Январь 2023г. (id713274)";09.01.2023;11.01.2023 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713227;Лента конвейерная резинотканевая. ОФ Коксовая. Февраль 2023г. (id713227);09.01.2023;15.01.2023 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;713225;Строительные материалы. Шахта Юбилейная. Январь 2023г. (id710439) (2-й этап торгов) (id713225);09.01.2023;12.01.2023 в 06:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713213;Металлопрокат. ш. Юбилейная. Февраль 2023г. (id713213);09.01.2023;12.01.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713211;Металлопрокат. ш. Юбилейная. Январь 2023г. (id713211);09.01.2023;12.01.2023 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713091;Дрель гидравлическая для горных работ HWG/SM. Шахта Юбилейная. Январь 2023 (id711239) (2-й этап торгов) (id713091);09.01.2023;12.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;713108;"Ремонт анкероустановщиков MQT согласно ДВ.ООО ""Шахта ""Юбилейная"". 2023г. (id713108)";09.01.2023;16.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;712743;"Смола Шахтиклей. Шахта ""Юбилейная"". Январь 2023г. (id712743)";30.12.2022;09.01.2023 в 09:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;712542;"Электродвигатель ВРН 250 согласно ТЗ. ООО ""Шахта ""Юбилейная"". Ноябрь 2023г. (id712542)";29.12.2022;18.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;712071;"Выполнение проектной документации ""Техническое перевооружение опасного производственного объекта в части противопожарной защиты"". согласно ТЗ. ООО ""Шахта ""Юбилейная"". 2023г. (id712071)";28.12.2022;10.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;712083;"Запасные части на проходческий комбайн. Шахта ""Юбилейная"". Январь-Февраль 2023г. (id712083)";28.12.2022;10.01.2023 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711683;"Фильтр пресс ленточный с автоматической системой смазки , флокулятором, шкафом управления с частотным преобразователем , узлами из нержавеющей стали, с учетом шеф монтажных работ . согласно ТЗ. ООО ""ЦОФ ""Щедрухинская"". 2023г. (id711683)";27.12.2022;31.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711671;"Ремонт источников питания . ООО ""Шахта ""Юбилейная"". 2023г. (id711671)";27.12.2022;23.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711674;"Запрос скидки-Кабельная продукция. Шахта ""Юбилейная"". Февраль 2023г. (id709116) (2-й этап торгов) (id711674)";27.12.2022;27.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711262;"Приводной блок ЛТА 1400 согласно ТЗ. ООО ""Шахта ""Юбилейная"".2023г. (id711262)";26.12.2022;16.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711370;"Ротор углесоса 14УВ6 согласно ТЗ. ООО ""Шахта""Юбилейная"" .2023г. (id711370)";26.12.2022;20.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711376;"Автотопливозаправщик УРАЛ-NEXT4320 согласно ТЗ. ООО ""ТрансАвто"". Февраль 2023г. (id711376)";26.12.2022;12.01.2023 в 06:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711344;"Насос ротационный RBS 105.ООО ""Шахта ""Юбилейная"".2023г. (id711344)";26.12.2022;13.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;711239;Дрель гидравлическая для горных работ HWG/SM 07/25, согласно ТЗ, либо аналоги. Шахта Юбилейная. Январь 2023 (id711239);26.12.2022;30.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710907;"Металлоизделия для армирования вертикальных стволов шахт. ООО ""Шахта Юбилейная"". Январь-Март 2023г (id710907)";23.12.2022;27.12.2022 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710478;"Ролики конвейерные . ООО""Шахта"" Юбилейная"". Январь-Февраль 2023г. (id710478)";23.12.2022;27.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710487;"Труба вентиляционная ТВГШ, Аккумуляторы ГШВТ, Хомуты. ООО ""Шахта Юбилейная"". Январь-Март 2023г. (id710487)";23.12.2022;27.12.2022 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710473;"Колодка тормозная ТДУ-1.00.103. Шахта ""Юбилейная"". Январь 2023г. (id710473)";23.12.2022;26.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710439;Строительные материалы. Шахта Юбилейная. Январь 2023г. (id710439);23.12.2022;28.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710460;"Труба колонковая 73*5 ст.45, L=3000мм ГОСТ 6238-77. Шахта ""Юбилейная"". Январь-Март 2023г (id710460)";23.12.2022;26.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710450;"Ремонт ротора ОФЦ Декантер согласно ТЗ. ООО ""ЦОФ ""Щедрухинская"". 2023г. (id710450)";23.12.2022;13.01.2023 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710422;"АУКЦИОН-Крепь. Шахта ""Юбилейная"".Январь-Март 2022г. (id710422)";23.12.2022;23.12.2022 в 07:22;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710405;Реагент-Бренд-ПСДВ. Январь-Март 2023г. (id710405);23.12.2022;26.12.2022 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;710297;"Респиратор изолирующий. Шахта ""Юбилейная"". Февраль- Апрель 2023г. (id710297)";22.12.2022;27.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710241;Блоки монтажные шкивовые усиленные с проушиной LS. ш. Юбилейная. Январь 2022г. (id707637) (2-й этап торгов) (id710241);22.12.2022;23.12.2022 в 11:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710226;Вставка полиуретановая СКУ-ПФЛ-100. Ш. Юбилейная. Декабрь 2022г. (id704407) (2-й этап торгов) (id710226);22.12.2022;23.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;710127;"Реализация проектной документации ""Проект на повышение защищенности объекта .Корректировка 186-ПЗ том1"". ООО ""ОФ ""Коксовая"". 2023г. (id710127)";22.12.2022;23.12.2022 в 10:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;709624;Реагент-Бренд-ПСДВ. Январь-Март 2023г. (id709624);21.12.2022;22.12.2022 в 23:00;91427;ОФ Коксовая;ЧУЖАЯ КОМПАНИЯ, не приписывать
4220020218;ТопПром;без слова, вся страница компании;709164;"Барабаны ПО и БП. ООО ""Шахта ""Юбилейная"".2023г. (id709164)";20.12.2022;28.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;709156;"Ролик 159х420 амортизирующий. Шахта ""Юбилейная"". Январь 2023г. (id709156)";20.12.2022;22.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;709116;"Кабельная продукция. Шахта ""Юбилейная"". Февраль 2023г. (id709116)";20.12.2022;26.12.2022 в 23:00;80034;ТопПром;её собственная
4220020218;ТопПром;без слова, вся страница компании;709077;"Проведение испытаний электротехнических средств защиты, трансформаторного масла согласно ТЗ . ООО ""ЦОФ ""Щедрухинская"". 2022-2023гг. (id709077)";20.12.2022;23.12.2022 в 23:00;80034;ТопПром;её собственная
