inn;predpriyatie;klyuch;tender_id;predmet;sozdan;do;company_id;company;chya_zakupka
7718560636;ПАО Группа Черкизово;компрессорная;492606;"Закупка трубы для скважин водоподъемные диаметр 60 мм. НКТ-60*4,5мм. (насосно-компрессорные) для ООО ""ЧЕРКИЗОВО-СВИНОВОДСТВО"" Липецкая обл., Тербунский р-он, с. Тербуны. (id491452) (2-й этап торгов) (id492606)";20.02.2021;24.02.2021 в 14:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;491452;"Закупка трубы для скважин водоподъемные диаметр 60 мм. НКТ-60*4,5мм. (насосно-компрессорные) для ООО ""ЧЕРКИЗОВО-СВИНОВОДСТВО"" Липецкая обл., Тербунский р-он, с. Тербуны. (id491452)";16.02.2021;20.02.2021 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;490183;Поставка масла компрессорного поршневого Metabo для ООО ЧС МКЗ Ардым Пензенская обл. (id490183);11.02.2021;15.02.2021 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;486529;"Устройство автоматической системы поддержания оптимального давления конденсации компрессорного цеха АХУ ППК АО ""Васильевская птицефабрика"" (id485471) (2-й этап торгов) (id486529)";27.01.2021;31.01.2021 в 07:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;485471;"Устройство автоматической системы поддержания оптимального давления конденсации компрессорного цеха АХУ ППК АО ""Васильевская птицефабрика"" (id485471)";22.01.2021;26.01.2021 в 07:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;484497;Закупка компрессорных запчастей для Алтайский Бройлер Черкизово (id484497);19.01.2021;25.01.2021 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;480829;"MYCOM, ЗИП к компрессорному агрегату (АО ""КЦ"" Курский филиал, ГК Черкизово) (id480829)";31.12.2020;15.01.2021 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;477115;"Закупка масло компрессорное Shell Corena S3 R46 для АО ""ЧМПЗ"" Ульяновский филиал"" (id477115)";11.12.2020;15.12.2020 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;476942;"Закупка трубы для скважин водоподъемные диаметр 60 мм. НКТ-60*4,5мм. (насосно-компрессорные) для ООО ""ЧЕРКИЗОВО-СВИНОВОДСТВО"" Липецкая обл., Тербунский р-он, с. Тульское. (id476942)";10.12.2020;15.12.2020 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;475267;Поставка Масла компрессорного SIGMA FLUID MOL 10л для ПКХП г. Пенза Сибирский пр-д (id472136) (3-й этап торгов) (id475267);30.11.2020;04.12.2020 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;474506;Поставка Масла компрессорного SIGMA FLUID MOL 10л для ПКХП г. Пенза Сибирский пр-д (id472136) (2-й этап торгов) (id474506);25.11.2020;30.11.2020 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;472136;Поставка Масла компрессорного SIGMA FLUID MOL 10л для ПКХП г. Пенза Сибирский пр-д (id472136);11.11.2020;17.11.2020 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;466278;"Закупка компрессорного масла для Убойного цеха ООО ""Тамбовская индейка"" (id466278)";06.10.2020;12.10.2020 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;453005;Масло компрессорное Corena S46 Shell, Масло ТАД-17 для АО ЧМПЗ, г.Ульяновск. (id453005);22.07.2020;26.07.2020 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;450371;"MYCOM, ЗИП к компрессорному агрегату, АО ""КЦ"" Курский филиал (id450371)";07.07.2020;17.07.2020 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;445226;"Закупка:Масло компрессорное ХА-30 для АО ""ЧМПЗ"" Ульяновский филиал (id445226)";09.06.2020;15.06.2020 в 12:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;443685;Поставка масла компрессорного Renolin SC46, смазки ТOTAL CERAN HV для Лиско Бройлер Воронежская обл, г. Лиски ул Фестивальная 4 (id443685);01.06.2020;05.06.2020 в 14:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;431675;"Запчасти на Компрессорные агрегаты АК 001-007 для АО ""Куриное Царство"" (id431675)";23.03.2020;27.03.2020 в 12:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;430449;"Запчасти на Компрессорные агрегаты АК 001-007 для АО ""Куриное Царство"" (Курск) (id430449)";17.03.2020;23.03.2020 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;417526;Масло компрессорное Corena S46 Shell (id417526);15.01.2020;21.01.2020 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;414912;"Запчасти для компрессорного оборудования ITE для АО ""ЧМПЗ"" А00004736 (id414912)";19.12.2019;24.12.2019 в 17:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;411827;Приобретение масла компрессорного, Брянская область, ЧЕРКИЗОВО (id411827);03.12.2019;09.12.2019 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;402549;Закупка запчастей для компрессорного агрегата Mayekawa АО Куриное Царство (Курский филиал) октябрь (id402549);08.10.2019;12.10.2019 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;399620;Закупка масла компрессорное SHELL CORENA S3 R для АО Куриное Царство (Курский филиал) сентябрь (id399620);19.09.2019;23.09.2019 в 08:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;396872;"Уплотнение компрессорное для АО ""ЧМПЗ"" А00002930 (id396872)";04.09.2019;09.09.2019 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;392113;Закупка зап.частей для компрессорного оборудования (id392113);06.08.2019;12.08.2019 в 08:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;391771;Масло компрессорное ХА-30 ГОСТ 5546-86 изм 1,2 (id391771);02.08.2019;06.08.2019 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;391009;Масло компрессорное Fuchs reniso triton SE170 на АО Моссельпром (id389969) (2-й этап торгов) (id391009);29.07.2019;02.08.2019 в 08:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;389969;Масло компрессорное Fuchs reniso triton SE170 на АО Моссельпром (id389969);22.07.2019;29.07.2019 в 08:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;389959;Масло компрессорное Fuchs reniso triton SE170 (id389959);22.07.2019;29.07.2019 в 08:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;378333;Поставка расходных материалов к холодильно-компрессорному оборудованию Москва, Пермская_5 (id378333);20.05.2019;24.05.2019 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;362734;Монтаж системы вентиляции и кондиционирования компрессорной, ККЗ, Лев Толстой, ГК ЧЕРКИЗОВО (id362734);26.02.2019;06.03.2019 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;358306;Покупка фильтра, элемента масленого фильтра для компрессорного агрегата производства «MAYEKAWA» АО Васильевская птицефабрика (id358306);04.02.2019;08.02.2019 в 08:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;355828;"Услуги на проведение сервисного обслуживания винтовых компрессорных агрегатов MYCOM для ООО ""Тамбовская индейка (id355828)";22.01.2019;28.01.2019 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;353554;"Услуги на проведение сервисного обслуживания винтовых компрессорных агрегатов MYCOM для ООО ""Тамбовская индейка"" (id353554)";10.01.2019;18.01.2019 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;322744;Закупка труб стеклопластиковых насосно компрессорных для ООО ЧЕРКИЗОВО-СВИНОВОДСТВО Липецкая обл., Лев-Толстовский р-н, п. Лев-Толстой, ул Садовая 1 (id322744);13.06.2018;19.06.2018 в 17:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;компрессорная;316665;клапан термостата, торцевое уплотнение для компрессорного цеха (id316665);07.05.2018;15.05.2018 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1223418;ЗакупочнаяПроцедура №000001530: Насосы центробежные, 303021709. Насосы брендовые, 303021710. Ремкомплекты и запчасти для насосов. (id1223418);29.07.2026;05.08.2026 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1222443;Закупка Насос центробежный моноблочный типа ин-лайн IMP Pumps CL 80-180/2/3.0K по заявке ЧСк00003956 ЧЕРКИЗОВО-СВИНОВОДСТВО ООО (Липецкая область, Лев-Толстовский район, п. Лев Толстой, ул. Садовая, д. 1) (id1222443);27.07.2026;31.07.2026 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1195012;Закупка погружных центробежных насосов Тюмень, (67) (id1195012);21.05.2026;25.05.2026 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1186065;"Закупка плунжерного и центробежного насоса (ЧК 138_26, Кормопроизводство ОАО ""Пензенский комбинат хлебопродуктов"") (id1186065)";29.04.2026;07.05.2026 в 14:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1169999;"Приобретение вентилятора центробежного для комбикормового завода ЧЕРКИЗОВО/ООО ""ТАМБОВСКАЯ ИНДЕЙКА"" (id1169999)";25.03.2026;30.03.2026 в 14:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1160059;Глубинные и Центробежные насосы и частотный преобразователь АО Васильевская март 2026 (id1160059);03.03.2026;11.03.2026 в 16:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1152898;Закупка погружных центробежных насосов Тюмень, (67) (id1152898);16.02.2026;27.02.2026 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1106022;"Аварийная заявка. Насос центробежный FANCY FWC500/2.2 156FWC33007 Базис поставки ООО ПКО ""Отечественный продукт"" (id1106022)";23.10.2025;28.10.2025 в 09:30;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1100453;Насос центробежный EBARA DWC-V/I 500/2,2 IE3 2,2кВт 45м3/ч 2190100004I. Базис поставки - Калининградская область, м. о. Правдинский, г. Правдинск, ул. Дружбинское Шоссе, д. 4, помещ. 8. (id1100453);10.10.2025;16.10.2025 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1098305;Поставка: Датчик емкостной SES, Вентилятор центробежный OBR200M, Ограничитель уровня воды SYR Typ 932.5G2, Блок МИДА и др ТМЦ для ООО ЧС несколько адресов поставки (id1098305);06.10.2025;09.10.2025 в 16:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1068082;Насос отопления центробежный (id1068082);14.07.2025;18.07.2025 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;1041056;"Центробежный насоса Wilo BL 32/115-3/2; АО ""УКХП "" (id1041056)";06.05.2025;20.05.2025 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;992471;"Поставка Центробежного насоса из нержавеющей стали с водяной смазкой и комбинирован двигателем с частотным преобразователем насоса. Пост стационарный на основе сателлитной станции. Пост передвижной на основе сателлитной станции;«Узловская птицефабрика» АО «КЦ» (id992471) (id992471)";22.01.2025;29.01.2025 в 16:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;985005;Насос GRUNDFOS SEG 40.09.2.50В, КЦ и Насос центробежный KLX-35-1, 15T/65M,11KW, SS316L 2.5/2, ЧМ (id985005);09.01.2025;13.01.2025 в 13:45;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;951982;21940 Насос центробежный LOWARA NSCE 40-250/150/P25VCS4 101840370 для АО Турбаслинские бройлеры (id951982);05.10.2024;09.10.2024 в 14:45;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;939508;7819, 16369, 16348 Механизм центробежный, вентиляторы для ООО Уральская мясная компания и АО Турбаслинские бройлеры (id939508);03.09.2024;09.09.2024 в 14:15;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;938958;"Закупка Брянский Филиал АО ""КЦ"" Насос центробежный SPERONI CS40-250B SPRN101801450 (id938958)";02.09.2024;04.09.2024 в 14:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;937509;"Закупка Вентилятор центробежный ВЦ 14-46-3,15 для АО ""КЦ"" Тульской обл ГК Черкизово (id937509)";28.08.2024;30.08.2024 в 09:05;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;912708;"Закупка Брянский Филиал АО ""КЦ"" Насос центробежный КУРС КММ 65-50-250б/2-5-Вп-У2 11кВт (id912708)";26.06.2024;28.06.2024 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;905787;7819 Механизм центробежный EWS50 (центрифуга для торцевого вентилятора) для ООО Уральская мясная компания (id905787);09.06.2024;13.06.2024 в 14:15;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;882560;Поставка центробежный вентилятор для вытяжных катушек KraftWell 0.75 кВт KRW-EF-0.75 для ЧС Пензенский р-н, с Кондоль ул Советская 21 (id882560);09.04.2024;12.04.2024 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;879755;"Закупка Вентилятор центробежный SODECA CAM-540-2T IE3 для АО ""КЦ"" Московская обл ГК ЧЕРКИЗОВО (id879755)";02.04.2024;10.04.2024 в 16:45;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;840759;"Приобретение центробежного сепаратора пара и сжатого воздуха ""Гранстим"", г. Елец, ЧЕРКИЗОВО-МАСЛА (id840759)";25.12.2023;28.12.2023 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;835488;Насос центробежный CB 40-160 /166/4,0KW 11872 EDUR. Базис поставки - ЧМПЗ (id835488);08.12.2023;15.12.2023 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;821757;"ЗФ-001429 Насос центробежный для ООО ""УМК"" (id821757)";02.11.2023;09.11.2023 в 14:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;801453;Закупка Насос центробежный одноступ. CEA 70/3 V 0,37kW 3x400V 50Hz 107330130XAA Lowara, Москва, 2 этапа (id801453);06.09.2023;11.09.2023 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;773623;Приобретение вертикального многоступенчатого центробежного насоса (ЧП БЦ 201) (id773623);15.06.2023;22.06.2023 в 13:30;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;768375;Насос центробежный CB 40-160 /166/4,0KW 11872 EDUR. Базис поставки - ЧМПЗ. (id768375);31.05.2023;07.06.2023 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;753877;25129 центробежный вентилятор - RadiCal R2E225-RA92-09 для ЗФД (id753877);19.04.2023;24.04.2023 в 11:15;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;745363;"Циркуляционный насос DAB BMH 60/280.50T; Насос центробежный ИН-ЛАЙН DAB CM 40-1450 T IE3; Циркуляционный насос DAB BPH 180/280.50 T(ф-л ""Узловская птицефабрика"" Тульская область, Узловский район, АО ""Куриное Царство"", ГК Черкизово) (id742188). (id745363)";29.03.2023;04.04.2023 в 13:30;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;742188;"Циркуляционный насос DAB BMH 60/280.50T; Насос центробежный ИН-ЛАЙН DAB CM 40-1450 T IE3; Циркуляционный насос DAB BPH 180/280.50 T(ф-л ""Узловская птицефабрика"" Тульская область, Узловский район, АО ""Куриное Царство"", ГК Черкизово) (id742188)";22.03.2023;29.03.2023 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;727446;"закупка центробежного насоса для ППК АО ""КЦ"" филиал Алтайский бройлер (id727446)";10.02.2023;14.02.2023 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;723081;"закупка центробежного насоса для ППК АО ""КЦ"" филиал Алтайский бройлер (id723081)";01.02.2023;06.02.2023 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;685724;"Насос EBARA 3M/I 40-200/11 IE3; Насос для грязной воды Calpeda CM 22E; насос центробежный СМ100-65-200-2 (ф-л «Моссельпром», Раменский район + ф-л ""Петелинская птицефабрика"", Московская область п. Часцы, АО ""Куриное Царство"", ГК Черкизово) (id682630) (3-й этап торгов) (id685724)";18.10.2022;20.10.2022 в 15:30;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;684687;"Насос EBARA 3M/I 40-200/11 IE3; Насос для грязной воды Calpeda CM 22E; насос центробежный СМ100-65-200-2 (ф-л «Моссельпром», Раменский район + ф-л ""Петелинская птицефабрика"", Московская область п. Часцы, АО ""Куриное Царство"", ГК Черкизово) (id682630) (2-й этап торгов) (id684687)";14.10.2022;17.10.2022 в 15:30;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;682630;"Насос EBARA 3M/I 40-200/11 IE3; Насос для грязной воды Calpeda CM 22E; насос центробежный СМ100-65-200-2 (ф-л «Моссельпром», Раменский район + ф-л ""Петелинская птицефабрика"", Московская область п. Часцы, АО ""Куриное Царство"", ГК Черкизово) (id682630)";10.10.2022;14.10.2022 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;671509;"Насос фекальный Pedrollo MC MC 15/45; Насос фекальный Джилекс; Насос консольный моноблочный КМ 65-50-160; СУиЗ Лоцман+ L2 - 40 - станция (шкаф) управления и защиты, автоматика для погружного или центробежного насоса и его электродвигателя (АО ""Куриное Царство"", Курский филиал (п. Горшечное), Черкизово) (id671509)";08.09.2022;15.09.2022 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;662521;"Приобретение насос центробежный DAB CP 50/2200 T для филиала ""Алтайский бройлер"" АО ""КЦ"" ГК Черкизово (2-й этап торгов) (id662521)";15.08.2022;17.08.2022 в 05:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;662268;"Приобретение насос центробежный DAB CP 50/2200 T для филиала ""Алтайский бройлер"" АО ""КЦ"" ГК Черкизово (id662268)";12.08.2022;15.08.2022 в 05:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;654296;Закупка Консольно-моноблочного центробежный насоса и резьбовых соединений для АО КЦ филиал Моссельпром (2-й этап торгов) (id654296);21.07.2022;25.07.2022 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;652790;Закупка Консольно-моноблочного центробежный насоса и резьбовых соединений для АО КЦ филиал Моссельпром (id652790);18.07.2022;20.07.2022 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;650819;"Приобретение Насос центробежный KLP DAB 40-1200 M (или аналог) для АО ""КЦ"" филиал ""Алтайский бройлер"" (id650819)";12.07.2022;14.07.2022 в 05:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;650482;"Приобретение Насос центробежный KLP DAB 40-1200 M (или аналог) для АО ""КЦ"" филиал ""Алтайский бройлер"" (id650482)";12.07.2022;14.07.2022 в 05:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;642038;"Приобретение Насос центробежный KLP DAB 40-1200 M (или аналог) для АО ""КЦ"" филиал ""Алтайский бройлер"" (ГК ""ЧЕРКИЗОВО"") (id640526) (2-й этап торгов) (id642038)";17.06.2022;20.06.2022 в 05:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;640526;"Приобретение Насос центробежный KLP DAB 40-1200 M (или аналог) для АО ""КЦ"" филиал ""Алтайский бройлер"" (ГК ""ЧЕРКИЗОВО"") (id640526)";14.06.2022;16.06.2022 в 05:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;615180;"Насос СМ80-50-200-2 АО ""ГМС Ливгидромаш""; з/ч к СМ80-50-200-2; HMS Control L3 - 40-П - станция (шкаф) управления и защиты, автоматика для центробежных, погружных насосов и электродвигателей (без двигателя) (АО ""Куриное Царство"", Курский филиал (п. Горшечное), Черкизово) (id613476) (2-й этап торгов) (id615180)";04.04.2022;06.04.2022 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;613476;"Насос СМ80-50-200-2 АО ""ГМС Ливгидромаш""; з/ч к СМ80-50-200-2; HMS Control L3 - 40-П - станция (шкаф) управления и защиты, автоматика для центробежных, погружных насосов и электродвигателей (без двигателя) (АО ""Куриное Царство"", Курский филиал (п. Горшечное), Черкизово) (id613476)";30.03.2022;04.04.2022 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;516815;"Вентилятор центробежный, CMT/2-250/100 MB 2.2kW WEG LG (АО ""Куриное Царство"", Белгородский филиал, Черкизово) (id514620) (2-й этап торгов) (id516815)";21.05.2021;27.05.2021 в 15:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;514620;"Вентилятор центробежный, CMT/2-250/100 MB 2.2kW WEG LG (АО ""Куриное Царство"", Белгородский филиал, Черкизово) (id514620)";14.05.2021;20.05.2021 в 16:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;509908;ЗИП для насоса ALLWEILER, Насос центробежный CB 40-160 /166/4,0KW 11872 EDUR (id507840) (2-й этап торгов) (id509908);23.04.2021;28.04.2021 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;507840;ЗИП для насоса ALLWEILER, Насос центробежный CB 40-160 /166/4,0KW 11872 EDUR (id507840);16.04.2021;23.04.2021 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;498619;Поставка: Центробежный вентилятор поддува крематора OBR 200M-2K ,220B, 2770 об/мин.,450Вт., 1800 м3/ч. для ЧС Лип обл., Тербунский р-н. с. Тульское (id498619);17.03.2021;24.03.2021 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;485038;Насосы центробежные 1ЦГ и 2ЦГ. Площадка ЧМПЗ. (id485038);26.01.2021;01.02.2021 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;484771;Поставка: Центробежный вентилятор поддува крематора OBR 200M-2K ,220B, 2770 об/мин.,450Вт., 1800 м3/ч. для ЧС Лип обл., Тербунский р-н. с. Тульское (id484771);19.01.2021;25.01.2021 в 12:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;484426;"Вентилятор Ebmpapst, Центробежный вентилятор Soler & Palau (АО ""Куриное Царство"" Брянский филиал, ГК Черкизово) (id484426)";18.01.2021;25.01.2021 в 17:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;478938;Поставка: Центробежный вентилятор поддува крематора OBR 200M-2K ,220B, 2770 об/мин.,450Вт., 1800 м3/ч. для ЧС Лип обл., Тербунский р-н. с. Тульское (id477920) (2-й этап торгов) (id478938);22.12.2020;28.12.2020 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;477920;Поставка: Центробежный вентилятор поддува крематора OBR 200M-2K ,220B, 2770 об/мин.,450Вт., 1800 м3/ч. для ЧС Лип обл., Тербунский р-н. с. Тульское (id477920);15.12.2020;21.12.2020 в 11:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;463175;"Закупка центробежного насоса, расходного материала для АО ""Куриное царство"" филиал Лиско-Бройлер Воронежская обл., Лискинский р-он, с. Лискинское. (id462090) (2-й этап торгов) (id463175)";18.09.2020;24.09.2020 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;462090;"Закупка центробежного насоса, расходного материала для АО ""Куриное царство"" филиал Лиско-Бройлер Воронежская обл., Лискинский р-он, с. Лискинское. (id462090)";14.09.2020;18.09.2020 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;454687;Приобретение центробежного насоса с двигателем на АО КЦ филиал Моссельпром (id452937) (2-й этап торгов) (id454687);30.07.2020;03.08.2020 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;452937;Приобретение центробежного насоса на АО КЦ филиал Моссельпром (id452937);22.07.2020;27.07.2020 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;452277;Приобретение центробежного насоса на АО КЦ филиал Моссельпром (id452277);17.07.2020;22.07.2020 в 10:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;410235;"Насос центробежный одноступ. CEA 70/3 V 0,37kW 3x400V 50Hz max.110 &#8304;C 107330130XAA Lowara (id410235)";25.11.2019;30.11.2019 в 23:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;403858;Закупка Центробежного моноблочного насоса Calpeda NM 50/12AE для АО Петелинская птицефабрика. (id403858);15.10.2019;21.10.2019 в 09:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;389424;Закупка насоса центробежный Grundfos для АО Моссельпром (Курский филиал) Июль (id389424);17.07.2019;21.07.2019 в 13:00;210033;ПАО Группа Черкизово;её собственная
7718560636;ПАО Группа Черкизово;центробежный;386159;Насос центробежный CB 40-160 /166/4,0KW 11872 EDUR (id386159);28.06.2019;03.07.2019 в 23:00;210033;ПАО Группа Черкизово;её собственная
