inn;predpriyatie;nomer;predmet;zakazchik;summa;data;stadiya;ssylka
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка настенного шкафа свыше 10U на твердую поверхность;;;;;https://www.roseltorg.ru/procedure/B1607261855079/90
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 90);;;;;https://www.roseltorg.ru/procedure/B1607261855079/90
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка настенного шкафа свыше 10U на мягкую поверхность;;;;;https://www.roseltorg.ru/procedure/B1607261855079/91
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 91);;;;;https://www.roseltorg.ru/procedure/B1607261855079/91
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Подключение батареи;;;;;https://www.roseltorg.ru/procedure/B1607261855079/66
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 66);;;;;https://www.roseltorg.ru/procedure/B1607261855079/66
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Оконцовка жилы сечением 25мм2 наконечником (гильзой);;;;;https://www.roseltorg.ru/procedure/B1607261855079/67
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 67);;;;;https://www.roseltorg.ru/procedure/B1607261855079/67
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Оконцовка жилы сечением 16мм2 наконечником (гильзой);;;;;https://www.roseltorg.ru/procedure/B1607261855079/68
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 68);;;;;https://www.roseltorg.ru/procedure/B1607261855079/68
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Оконцовка жилы сечением 10мм2 наконечником (гильзой);;;;;https://www.roseltorg.ru/procedure/B1607261855079/69
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 69);;;;;https://www.roseltorg.ru/procedure/B1607261855079/69
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Оконцовка жилы сечением 6мм2 наконечником (гильзой);;;;;https://www.roseltorg.ru/procedure/B1607261855079/70
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 70);;;;;https://www.roseltorg.ru/procedure/B1607261855079/70
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Оконцовка жилы сечением 4мм2 наконечником (гильзой);;;;;https://www.roseltorg.ru/procedure/B1607261855079/71
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 71);;;;;https://www.roseltorg.ru/procedure/B1607261855079/71
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Оконцовка жилы сечением 2,5мм2 наконечником (гильзой);;;;;https://www.roseltorg.ru/procedure/B1607261855079/72
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 72);;;;;https://www.roseltorg.ru/procedure/B1607261855079/72
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Лужение жилы сечением 25 мм2 с обоих сторон;;;;;https://www.roseltorg.ru/procedure/B1607261855079/73
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 73);;;;;https://www.roseltorg.ru/procedure/B1607261855079/73
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Лужение жилы сечением 16 мм2 с обоих сторон;;;;;https://www.roseltorg.ru/procedure/B1607261855079/74
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 74);;;;;https://www.roseltorg.ru/procedure/B1607261855079/74
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Лужение жилы сечением 10 мм2 с обоих сторон;;;;;https://www.roseltorg.ru/procedure/B1607261855079/75
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 75);;;;;https://www.roseltorg.ru/procedure/B1607261855079/75
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Алмазное бурение (мокрое);;;;;https://www.roseltorg.ru/procedure/B1607261855079/102
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 102);;;;;https://www.roseltorg.ru/procedure/B1607261855079/102
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Изготовление отверстия буром диаметром более 20мм (за 1см);;;;;https://www.roseltorg.ru/procedure/B1607261855079/103
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 103);;;;;https://www.roseltorg.ru/procedure/B1607261855079/103
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Изготовление отверстия буром диаметром до 20мм включительно (за 1см);;;;;https://www.roseltorg.ru/procedure/B1607261855079/104
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 104);;;;;https://www.roseltorg.ru/procedure/B1607261855079/104
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Перфорация отверстий в мягкой тонкостенной перегородке (Изготовление отверстия сверлом, коронкой, пилой или ножом);;;;;https://www.roseltorg.ru/procedure/B1607261855079/105
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 105);;;;;https://www.roseltorg.ru/procedure/B1607261855079/105
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Перфорация отверстий в твердой тонкостенной перегородке (Изготовление отверстия сверлом, коронкой, пилой или ножом);;;;;https://www.roseltorg.ru/procedure/B1607261855079/106
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 106);;;;;https://www.roseltorg.ru/procedure/B1607261855079/106
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 4-UTP из короба;;;;;https://www.roseltorg.ru/procedure/B1607261855079/107
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 107);;;;;https://www.roseltorg.ru/procedure/B1607261855079/107
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 4-UTP из-за панели или потолка;;;;;https://www.roseltorg.ru/procedure/B1607261855079/108
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 108);;;;;https://www.roseltorg.ru/procedure/B1607261855079/108
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 4-UTP из трубы;;;;;https://www.roseltorg.ru/procedure/B1607261855079/109
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 109);;;;;https://www.roseltorg.ru/procedure/B1607261855079/109
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 25-UTP из короба;;;;;https://www.roseltorg.ru/procedure/B1607261855079/110
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 110);;;;;https://www.roseltorg.ru/procedure/B1607261855079/110
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 25-UTP из-за панели или потолка;;;;;https://www.roseltorg.ru/procedure/B1607261855079/111
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 111);;;;;https://www.roseltorg.ru/procedure/B1607261855079/111
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Подключение жилы сечением 0,75мм2;;;;;https://www.roseltorg.ru/procedure/B1607261855079/86
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 86);;;;;https://www.roseltorg.ru/procedure/B1607261855079/86
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Замер сопротивления изоляции жил кабеля (за один кабель);;;;;https://www.roseltorg.ru/procedure/B1607261855079/87
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 87);;;;;https://www.roseltorg.ru/procedure/B1607261855079/87
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка настенного шкафа до 10U на твердую поверхность;;;;;https://www.roseltorg.ru/procedure/B1607261855079/88
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 88);;;;;https://www.roseltorg.ru/procedure/B1607261855079/88
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка настенного шкафа до 10U на мягкую поверхность;;;;;https://www.roseltorg.ru/procedure/B1607261855079/89
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 89);;;;;https://www.roseltorg.ru/procedure/B1607261855079/89
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка настенного шкафа свыше 10U на твердую поверхность;;;;;https://www.roseltorg.ru/procedure/B1607261855079/90
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 90);;;;;https://www.roseltorg.ru/procedure/B1607261855079/90
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка настенного шкафа свыше 10U на мягкую поверхность;;;;;https://www.roseltorg.ru/procedure/B1607261855079/91
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 91);;;;;https://www.roseltorg.ru/procedure/B1607261855079/91
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Сборка напольного шкафа;;;;;https://www.roseltorg.ru/procedure/B1607261855079/92
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 92);;;;;https://www.roseltorg.ru/procedure/B1607261855079/92
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка напольного шкафа;;;;;https://www.roseltorg.ru/procedure/B1607261855079/93
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 93);;;;;https://www.roseltorg.ru/procedure/B1607261855079/93
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка оборудования (модуля) в шкаф (за 1U);;;;;https://www.roseltorg.ru/procedure/B1607261855079/94
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 94);;;;;https://www.roseltorg.ru/procedure/B1607261855079/94
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Установка полки;;;;;https://www.roseltorg.ru/procedure/B1607261855079/95
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 95);;;;;https://www.roseltorg.ru/procedure/B1607261855079/95
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж внешней розетки;;;;;https://www.roseltorg.ru/procedure/B1607261855079/122
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 122);;;;;https://www.roseltorg.ru/procedure/B1607261855079/122
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж розетки из короба;;;;;https://www.roseltorg.ru/procedure/B1607261855079/123
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 123);;;;;https://www.roseltorg.ru/procedure/B1607261855079/123
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж внутренней розетки из ниши;;;;;https://www.roseltorg.ru/procedure/B1607261855079/124
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 124);;;;;https://www.roseltorg.ru/procedure/B1607261855079/124
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж гнезда RJ-45;;;;;https://www.roseltorg.ru/procedure/B1607261855079/125
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 125);;;;;https://www.roseltorg.ru/procedure/B1607261855079/125
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж порта патч-панели;;;;;https://www.roseltorg.ru/procedure/B1607261855079/126
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 126);;;;;https://www.roseltorg.ru/procedure/B1607261855079/126
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж окончания (1 пара) в модуле кросс-панели;;;;;https://www.roseltorg.ru/procedure/B1607261855079/127
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 127);;;;;https://www.roseltorg.ru/procedure/B1607261855079/127
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж патч-панели со стены;;;;;https://www.roseltorg.ru/procedure/B1607261855079/128
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 128);;;;;https://www.roseltorg.ru/procedure/B1607261855079/128
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж кросс-панели со стены;;;;;https://www.roseltorg.ru/procedure/B1607261855079/129
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 129);;;;;https://www.roseltorg.ru/procedure/B1607261855079/129
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж кронштейна со стены;;;;;https://www.roseltorg.ru/procedure/B1607261855079/130
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 130);;;;;https://www.roseltorg.ru/procedure/B1607261855079/130
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж патч-панели с кронштейна;;;;;https://www.roseltorg.ru/procedure/B1607261855079/131
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 131);;;;;https://www.roseltorg.ru/procedure/B1607261855079/131
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Перфорация отверстий в твердой тонкостенной перегородке (Изготовление отверстия сверлом, коронкой, пилой или ножом);;;;;https://www.roseltorg.ru/procedure/B1607261855079/106
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 106);;;;;https://www.roseltorg.ru/procedure/B1607261855079/106
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 4-UTP из короба;;;;;https://www.roseltorg.ru/procedure/B1607261855079/107
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 107);;;;;https://www.roseltorg.ru/procedure/B1607261855079/107
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 4-UTP из-за панели или потолка;;;;;https://www.roseltorg.ru/procedure/B1607261855079/108
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 108);;;;;https://www.roseltorg.ru/procedure/B1607261855079/108
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 4-UTP из трубы;;;;;https://www.roseltorg.ru/procedure/B1607261855079/109
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 109);;;;;https://www.roseltorg.ru/procedure/B1607261855079/109
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 25-UTP из короба;;;;;https://www.roseltorg.ru/procedure/B1607261855079/110
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 110);;;;;https://www.roseltorg.ru/procedure/B1607261855079/110
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж 25-UTP из-за панели или потолка;;;;;https://www.roseltorg.ru/procedure/B1607261855079/111
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 111);;;;;https://www.roseltorg.ru/procedure/B1607261855079/111
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж FO-кабеля из короба;;;;;https://www.roseltorg.ru/procedure/B1607261855079/112
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 112);;;;;https://www.roseltorg.ru/procedure/B1607261855079/112
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж FO-кабеля из-за панели или потолка;;;;;https://www.roseltorg.ru/procedure/B1607261855079/113
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 113);;;;;https://www.roseltorg.ru/procedure/B1607261855079/113
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж FO-кабеля из трубы;;;;;https://www.roseltorg.ru/procedure/B1607261855079/114
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 114);;;;;https://www.roseltorg.ru/procedure/B1607261855079/114
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Демонтаж FO-кабеля подвязанного снаружи здания;;;;;https://www.roseltorg.ru/procedure/B1607261855079/115
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 115);;;;;https://www.roseltorg.ru/procedure/B1607261855079/115
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Вскрытие/закрытие плиток подвесного потолка;;;;;https://www.roseltorg.ru/procedure/B1607261855079/142
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 142);;;;;https://www.roseltorg.ru/procedure/B1607261855079/142
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Обследование трассы кабеля с существующими коммуникациями;;;;;https://www.roseltorg.ru/procedure/B1607261855079/143
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 143);;;;;https://www.roseltorg.ru/procedure/B1607261855079/143
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Подготовительные мероприятия для проведения работ (разборка/передвижка мебели и т.д.);;;;;https://www.roseltorg.ru/procedure/B1607261855079/144
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 144);;;;;https://www.roseltorg.ru/procedure/B1607261855079/144
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка 4-UTP за панелью или потолком;;;;;https://www.roseltorg.ru/procedure/B1607261855079/15
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 15);;;;;https://www.roseltorg.ru/procedure/B1607261855079/15
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка 4-UTP в короб или лоток;;;;;https://www.roseltorg.ru/procedure/B1607261855079/16
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 16);;;;;https://www.roseltorg.ru/procedure/B1607261855079/16
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Затяжка 4-UTP в трубу;;;;;https://www.roseltorg.ru/procedure/B1607261855079/17
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 17);;;;;https://www.roseltorg.ru/procedure/B1607261855079/17
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Подготовка кабеля 25-UTP к прокладке (разметка, размотка, нарезка, растяжка и пр.);;;;;https://www.roseltorg.ru/procedure/B1607261855079/18
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 18);;;;;https://www.roseltorg.ru/procedure/B1607261855079/18
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка 25-UTP кабеля - снаружи здания;;;;;https://www.roseltorg.ru/procedure/B1607261855079/19
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 19);;;;;https://www.roseltorg.ru/procedure/B1607261855079/19
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка 25-UTP за панелью или потолком;;;;;https://www.roseltorg.ru/procedure/B1607261855079/20
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 20);;;;;https://www.roseltorg.ru/procedure/B1607261855079/20
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка 25-UTP в короб или лоток;;;;;https://www.roseltorg.ru/procedure/B1607261855079/21
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 21);;;;;https://www.roseltorg.ru/procedure/B1607261855079/21
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Затяжка 25-UTP в трубу;;;;;https://www.roseltorg.ru/procedure/B1607261855079/22
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 22);;;;;https://www.roseltorg.ru/procedure/B1607261855079/22
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Прокладка телефонного кабеля от 50 до 100 пар в кабельном канале;;;;;https://www.roseltorg.ru/procedure/B1607261855079/23
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 23);;;;;https://www.roseltorg.ru/procedure/B1607261855079/23
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Подготовка кабеля FO к прокладке (разметка, размотка, нарезка, растяжка и пр.);;;;;https://www.roseltorg.ru/procedure/B1607261855079/24
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 24);;;;;https://www.roseltorg.ru/procedure/B1607261855079/24
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка FO-кабеля - снаружи здания;;;;;https://www.roseltorg.ru/procedure/B1607261855079/25
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 25);;;;;https://www.roseltorg.ru/procedure/B1607261855079/25
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка FO-кабеля за панелью или потолком;;;;;https://www.roseltorg.ru/procedure/B1607261855079/26
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 26);;;;;https://www.roseltorg.ru/procedure/B1607261855079/26
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка FO-кабеля внутренняя в короб или лоток;;;;;https://www.roseltorg.ru/procedure/B1607261855079/27
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 27);;;;;https://www.roseltorg.ru/procedure/B1607261855079/27
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Затяжка FO-кабеля в трубу;;;;;https://www.roseltorg.ru/procedure/B1607261855079/28
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 28);;;;;https://www.roseltorg.ru/procedure/B1607261855079/28
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Подготовка кабеля NYM 3x2,5 к прокладке (разметка, размотка, нарезка, растяжка и пр.);;;;;https://www.roseltorg.ru/procedure/B1607261855079/29
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 29);;;;;https://www.roseltorg.ru/procedure/B1607261855079/29
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;Укладка NYM 3x2.5 в короб;;;;;https://www.roseltorg.ru/procedure/B1607261855079/30
7802849641;"ООО ""ПИВОВАРЕННАЯ КОМПАНИЯ ""БАЛТИКА""";;B1607261855079 (Позиция 30);;;;;https://www.roseltorg.ru/procedure/B1607261855079/30
